,Unnamed: 0,name,original_price,discounted_price,discount,review_score,review_title,number_of_reviews,star_rating,is_apartment,neighborhood,kms_from_centre,location_score,bed_type,room_type,breakfast_included,free_cancellation,prepayment_needed,time_to_travel,length_of_stay,snapshot_date
3096,3096,"Dream Downtown, by Hyatt",292,292,0,7.3,Good,1472.0,4.0,0,"Chelsea, New York",3.4,1.0,1 large double bed,Queen Room - Bronze,0,0,0,7,1,2025-03-09
3097,3097,Hotel AKA NoMad,308,308,0,8.3,Very good,678.0,4.0,0,"NoMad, New York",2.5,9.3,1 large double bed,Double Room,0,0,0,7,1,2025-03-09
3098,3098,Residence Inn by Marriott New York Manhattan/Central Park,297,297,0,8.5,Very good,2758.0,4.0,0,"Manhattan, New York",1.0,9.7,1.0,King Studio,0,0,0,7,1,2025-03-09
3099,3099,Four Points by Sheraton Manhattan SoHo Village,186,186,0,8.0,Very good,886.0,3.0,0,"SoHo, New York",5.0,1.0,1 extra-large double bed,"Guest Room, 1 King",0,0,0,7,1,2025-03-09
3100,3100,Motto by Hilton New York City Chelsea,1083,680,0,8.5,Very good,3178.0,4.0,0,"Chelsea, New York",2.8,9.4,1 extra-large double bed,Flex Room with Wall Bed,0,0,0,7,2,2025-03-09
3101,3101,Fairfield Inn & Suites by Marriott New York Midtown Manhattan/Penn Station,455,455,0,8.0,Very good,4668.0,4.0,0,"Hell's Kitchen, New York",2.1,9.5,1 extra-large double bed,King Room,0,0,0,7,2,2025-03-09
3102,3102,Doubletree By Hilton New York Times Square West,415,415,0,6.8,Review score,10996.0,4.0,0,"Hell's Kitchen, New York",1.6,1.0,1 extra-large double bed,Standard King Room,0,0,0,7,2,2025-03-09
3103,3103,Hilton Garden Inn New York Times Square South,426,426,0,8.2,Very good,3956.0,3.0,0,"Hell's Kitchen, New York",1.8,1.0,1 extra-large double bed,King Room,0,0,0,7,2,2025-03-09
3104,3104,Millennium Hotel Broadway Times Square,498,456,0,7.4,Good,7873.0,4.0,0,"Manhattan, New York",1.3,9.4,1 large double bed,Queen Room with Bath Tub - Hearing/Mobility Accessible,0,0,0,7,2,2025-03-09
3105,3105,Kimpton Theta New York - Times Square by IHG,590,590,0,8.2,Very good,1586.0,5.0,0,"Manhattan, New York",0.9,1.0,1 extra-large double bed,Essential King Room,0,0,0,7,2,2025-03-09
3106,3106,M Social Hotel Times Square New York,682,641,0,8.4,Very good,11942.0,4.0,0,"Manhattan, New York",0.6,9.6,1 extra-large double bed,Social City View King,0,0,0,7,2,2025-03-09
3107,3107,Riu Plaza New York Times Square,777,580,0,8.6,Fabulous,7184.0,4.0,0,"Hell's Kitchen, New York",1.0,9.5,1 extra-large double bed,Deluxe Superior King with views,0,0,0,7,2,2025-03-09
3108,3108,"The Mayfair Hotel Times Square, Ascend Hotel Collection",397,397,0,8.6,Fabulous,2066.0,3.0,0,"Manhattan, New York",0.8,9.6,1 double bed,Double Room with Step-In Shower - Disability Access/Non Smoking,0,0,0,7,2,2025-03-09
3109,3109,Moxy NYC Chelsea,633,633,0,8.3,Very good,3064.0,4.0,0,"Chelsea, New York",2.5,9.3,2 double beds,Two Double Beds Room,0,0,0,7,2,2025-03-09
3110,3110,"Hotel Shocard Broadway, Times Square",350,350,0,7.0,Good,2780.0,3.0,0,"Manhattan, New York",1.5,9.3,1 double bed,Standard Double Room,0,0,0,7,2,2025-03-09
3111,3111,"The Cloud One New York-Downtown, by the Motel One Group",452,452,0,8.6,Fabulous,6519.0,4.0,0,"Manhattan, New York",7.0,9.4,1 extra-large double bed,Standard King Room,0,0,0,7,2,2025-03-09
3112,3112,citizenM New York Times Square,662,564,0,8.7,Fabulous,3982.0,4.0,0,"Manhattan, New York",0.8,9.6,1 extra-large double bed,King Room,0,0,0,7,2,2025-03-09
3113,3113,DoubleTree by Hilton New York Times Square South,548,548,0,8.2,Very good,6507.0,4.0,0,"Hell's Kitchen, New York",1.8,1.0,1 extra-large double bed,King Room,0,0,0,7,2,2025-03-09
3114,3114,"The New Yorker, A Wyndham Hotel",463,463,0,7.7,Good,15579.0,4.0,0,"Hell's Kitchen, New York",2.0,9.4,1 large double bed,Standard Queen Room,0,0,0,7,2,2025-03-09
3115,3115,Hotel Indigo Lower East Side New York by IHG,673,673,0,7.4,Good,535.0,4.0,0,"Lower East Side, New York",5.2,1.0,1 large double bed,Standard Double Room with View,0,0,0,7,2,2025-03-09
3116,3116,citizenM New York Bowery,582,496,0,8.7,Fabulous,3290.0,4.0,0,"Lower East Side, New York",5.4,1.0,1 extra-large double bed,King Room,0,0,0,7,2,2025-03-09
3117,3117,Romer Hell's Kitchen,647,647,0,8.6,Fabulous,2557.0,4.0,0,"Hell's Kitchen, New York",0.6,9.5,1 extra-large double bed,Deluxe King Hearing Accessible,0,0,0,7,2,2025-03-09
3118,3118,UNTITLED at 3 Freeman Alley,567,516,0,8.5,Very good,591.0,4.0,0,"Lower East Side, New York",5.2,1.0,1 large double bed,Studio Queen,0,0,0,7,2,2025-03-09
3119,3119,Hyatt Place New York Chelsea,489,489,0,7.9,Good,18301.0,4.0,0,"Chelsea, New York",2.8,1.0,1 extra-large double bed,King Room with Roll-In Shower - Disability Access,0,0,0,7,2,2025-03-09
3120,3120,NoMo SoHo,547,547,0,7.7,Good,1426.0,4.0,0,"SoHo, New York",5.6,1.0,1 large double bed,Classic Queen,0,0,0,7,2,2025-03-09
3121,3121,Sixty LES,570,570,0,7.7,Good,844.0,4.0,0,"Lower East Side, New York",5.2,1.0,1 large double bed,Queen Studio,0,0,0,7,2,2025-03-09
3122,3122,AC Hotel by Marriott New York Downtown,490,490,0,8.4,Very good,1608.0,4.0,0,"Manhattan, New York",7.2,1.0,2 double beds,Double Room with Two Double Beds - River View - Non-Smoking,0,0,0,7,2,2025-03-09
3123,3123,Park Central,646,646,0,7.3,Good,7523.0,4.0,0,"Manhattan, New York",1.0,9.4,1 extra-large double bed,Classic King Room,0,0,0,7,2,2025-03-09
3124,3124,MOXY NYC Times Square,652,566,0,8.1,Very good,5799.0,4.0,0,"Manhattan, New York",1.9,9.4,1 double bed,Double Room,0,0,0,7,2,2025-03-09
3125,3125,Renaissance New York Chelsea Hotel,647,647,0,8.2,Very good,1224.0,4.0,0,"Chelsea, New York",2.8,1.0,1 extra-large double bed,"Guest Room, 1 King",0,0,0,7,2,2025-03-09
3126,3126,The Washington by LuxUrban,388,388,0,7.7,Good,9617.0,4.0,0,"Manhattan, New York",7.1,9.3,1 extra-large double bed,King Room - Non-Smoking,0,0,0,7,2,2025-03-09
3127,3127,Aloft New York Chelsea,494,494,0,8.3,Very good,198.0,4.0,0,"Chelsea, New York",2.5,1.0,1 extra-large double bed,King Room,0,0,0,7,2,2025-03-09
3128,3128,Element Times Square West,459,459,0,8.0,Very good,7647.0,4.0,0,"Hell's Kitchen, New York",1.6,1.0,1 extra-large double bed,King Room - Hearing Accessible,0,0,0,7,2,2025-03-09
3129,3129,The Herald by LuxUrban,514,387,0,7.8,Good,9202.0,3.0,0,"Manhattan, New York",2.0,9.6,2 double beds,Deluxe Double Room with Parade View - Non-Smoking,0,0,0,7,2,2025-03-09
3130,3130,Hampton Inn Times Square Central,518,518,0,8.4,Very good,2831.0,3.0,0,"Manhattan, New York",1.5,9.5,1 extra-large double bed,King Room - Non-Smoking,0,0,0,7,2,2025-03-09
3131,3131,Archer Hotel New York,738,738,0,8.8,Fabulous,1038.0,4.0,0,"Manhattan, New York",1.8,9.5,1 double bed,Room Type Selected by Hotel,0,0,0,7,2,2025-03-09
3132,3132,The Knickerbocker,854,854,0,8.6,Fabulous,2312.0,5.0,0,"Manhattan, New York",1.4,9.5,1 extra-large double bed,Superior Room with One King Bed,0,0,0,7,2,2025-03-09
3133,3133,The Gregorian New York City,643,643,0,8.3,Very good,1139.0,4.0,0,"Manhattan, New York",2.1,9.4,1 double bed,Double Room,0,0,0,7,2,2025-03-09
3134,3134,InterContinental New York Times Square by IHG,716,716,0,7.9,Good,1777.0,4.0,0,"Hell's Kitchen, New York",1.2,1.0,1.0,Standard Room,0,0,0,7,2,2025-03-09
3135,3135,Moxy NYC Lower East Side,569,569,0,8.1,Very good,1280.0,4.0,0,"Lower East Side, New York",5.6,1.0,1 extra-large double bed,King Room  - No View,0,0,0,7,2,2025-03-09
3136,3136,Virgin Hotels New York City,772,772,0,8.3,Very good,1430.0,4.0,0,"NoMad, New York",2.5,1.0,1 extra-large double bed,Chamber King,0,0,0,7,2,2025-03-09
3137,3137,Courtyard New York Downtown Manhattan/Financial District,395,395,0,7.8,Good,2238.0,3.0,0,"Manhattan, New York",7.1,1.0,1 extra-large double bed,"Deluxe 1 King Bedded Room, Larger Guest room, 1 King",0,0,0,7,2,2025-03-09
3138,3138,"U Hotel Fifth Avenue, Empire State Building",406,406,0,7.9,Good,3396.0,3.0,0,"Manhattan, New York",2.1,9.5,1 double bed,Double Room,0,0,0,7,2,2025-03-09
3139,3139,The Ridge,368,368,0,7.6,Good,1371.0,3.0,0,"Lower East Side, New York",5.1,1.0,1 double bed,Standard Double Room,0,0,0,7,2,2025-03-09
3140,3140,Hilton New York Fashion District,544,544,0,7.6,Good,863.0,4.0,0,"Chelsea, New York",2.7,1.0,1 extra-large double bed,King Room,0,0,0,7,2,2025-03-09
3141,3141,ModernHaus SoHo,1114,813,0,8.2,Very good,1054.0,5.0,0,"SoHo, New York",5.4,1.0,1 large double bed,Standard Queen Room,0,0,0,7,2,2025-03-09
3142,3142,Hotel AKA NoMad,747,747,0,8.3,Very good,678.0,4.0,0,"NoMad, New York",2.5,9.3,1 extra-large double bed,NoMad King,0,0,0,7,2,2025-03-09
3143,3143,Delta Hotels by Marriott New York Times Square,444,444,0,7.8,Good,3685.0,4.0,0,"Hell's Kitchen, New York",1.6,1.0,2 double beds,Double Room with Two Double Beds,0,0,0,7,2,2025-03-09
3144,3144,Nolitan Hotel SoHo - New York,592,592,0,7.8,Good,1520.0,4.0,0,"SoHo, New York",5.4,1.0,1 large double bed,Deluxe Queen Room,0,0,0,7,2,2025-03-09
3145,3145,Hard Rock Hotel New York,770,770,0,8.6,Fabulous,3047.0,4.0,0,"Manhattan, New York",1.0,9.4,1 extra-large double bed,Standard King Room,0,0,0,7,2,2025-03-09
3146,3146,Holiday Inn Express - Wall Street by IHG,456,331,0,7.9,Good,1878.0,3.0,0,"Manhattan, New York",7.3,1.0,1 extra-large double bed,Standard King Room with Walk In Shower - High Floor,0,0,0,7,2,2025-03-09
3147,3147,"Hotel 50 Bowery, part of JdV by Hyatt",528,528,0,8.6,Fabulous,955.0,4.0,0,"Chinatown, New York",5.9,1.0,1 extra-large double bed,King Room,0,0,0,7,2,2025-03-09
3148,3148,CIVILIAN Hotel,647,551,0,8.7,Fabulous,4826.0,4.0,0,"Hell's Kitchen, New York",0.9,9.6,1 large double bed,Double Room,0,0,0,7,2,2025-03-09
3149,3149,Leon Hotel LES,355,355,0,8.1,Very good,2570.0,3.0,0,"Chinatown, New York",5.9,1.0,1 double bed,Deluxe Room,0,0,0,7,2,2025-03-09
3150,3150,Riu Plaza Manhattan Times Square,728,728,0,8.6,Fabulous,13236.0,4.0,0,"Manhattan, New York",1.0,9.6,"2 beds (1 extra-large double, 1 sofa bed)",Deluxe Family King,0,0,0,7,2,2025-03-09
3151,3151,Executive Hotel Le Soleil New York,713,713,0,8.7,Fabulous,4587.0,4.0,0,"Manhattan, New York",2.0,9.5,Private suite,Executive Queen Suite with Sofa Bed,0,0,0,7,2,2025-03-09
3152,3152,Aura Hotel Times Square Newly Renovated,622,574,0,7.7,Good,506.0,4.0,0,"Manhattan, New York",1.3,9.4,1 large double bed,Superior Queen Room,0,0,0,7,2,2025-03-09
3153,3153,Tempo By Hilton New York Times Square,856,856,0,8.6,Fabulous,881.0,4.0,0,"Manhattan, New York",1.0,9.4,1 extra-large double bed,King Bed with City View,0,0,0,7,2,2025-03-09
3154,3154,Pod 51,319,319,0,7.9,Good,11284.0,3.0,0,"Midtown East, New York",1.7,9.3,2 single beds,Standard Bunk Bed Room with Shared Bathroom,0,0,0,7,2,2025-03-09
3155,3155,Hilton Garden Inn NYC Financial Center/Manhattan Downtown,383,383,0,8.4,Very good,5058.0,3.0,0,"Manhattan, New York",7.7,1.0,1 extra-large double bed,King Room,0,0,0,7,2,2025-03-09
3156,3156,Park Lane New York,1563,1260,0,7.9,Good,5056.0,5.0,0,"Manhattan, New York",0.6,9.6,2 large double beds,City View Two Queen,0,0,0,7,2,2025-03-09
3157,3157,Lex Hotel NYC,542,448,0,8.3,Very good,1525.0,3.0,0,"Kips Bay, New York",3.0,1.0,1 large double bed,Cozy Queen Room,0,0,0,7,2,2025-03-09
3158,3158,Arthouse Hotel,652,485,0,8.0,Very good,2238.0,4.0,0,"Upper West Side, New York",1.6,1.0,1.0,Superior Queen,0,0,0,7,2,2025-03-09
3159,3159,Cambria Hotel New York - Chelsea,490,490,0,8.0,Very good,3982.0,4.0,0,"Chelsea, New York",2.5,1.0,1 extra-large double bed,King Room - Non-Smoking,0,0,0,7,2,2025-03-09
3160,3160,The Flat NYC,332,332,0,7.9,Good,2518.0,3.0,0,"Flatiron District, New York",2.9,9.5,2 bunk beds,Double Room with Shared Bathroom,0,0,0,7,2,2025-03-09
3161,3161,Hotel Indigo NYC Downtown - Wall Street by IHG,413,413,0,8.3,Very good,1052.0,4.0,0,"Manhattan, New York",7.3,1.0,1.0,Standard Room,0,0,0,7,2,2025-03-09
3162,3162,Hilton Garden Inn New York - Times Square Central,570,570,0,7.7,Good,1811.0,3.0,0,"Manhattan, New York",1.5,9.3,1 large double bed,Queen Room with City View,0,0,0,7,2,2025-03-09
3163,3163,Courtyard by Marriott New York World Trade Center Area,399,399,0,8.3,Very good,2131.0,3.0,0,"Manhattan, New York",7.2,9.3,2 double beds,Double Room with Two Double Beds,0,0,0,7,2,2025-03-09
3164,3164,Arlo Midtown,545,545,0,8.6,Fabulous,6106.0,4.0,0,"Hell's Kitchen, New York",1.7,1.0,1 extra-large double bed,King Room,0,0,0,7,2,2025-03-09
3165,3165,Hilton Garden Inn West 35th Street,523,523,0,8.2,Very good,3067.0,3.0,0,"Manhattan, New York",2.0,9.5,1 extra-large double bed,King Room with Bath Tub - Mobility Access - Non-Smoking,0,0,0,7,2,2025-03-09
3166,3166,Arlo SoHo,611,611,0,8.1,Very good,2078.0,4.0,0,"SoHo, New York",5.3,1.0,1 extra-large double bed,King Courtyard,0,0,0,7,2,2025-03-09
3167,3167,Freehand New York,630,630,0,8.0,Very good,2276.0,4.0,0,"Gramercy, New York",3.1,9.3,1 large double bed,Cozy Queen,0,0,0,7,2,2025-03-09
3168,3168,The Blakely by LuxUrban,406,406,0,7.4,Good,6067.0,1.0,0,"Manhattan, New York",0.5,9.4,1 large double bed,Basic Double Room,0,0,0,7,2,2025-03-09
3169,3169,"The Pierre, A Taj Hotel, New York",1281,1281,0,8.5,Very good,942.0,5.0,0,"Upper East Side, New York",0.9,9.6,1 extra-large double bed,Superior Room,0,0,0,7,2,2025-03-09
3170,3170,Hampton Inn Manhattan-35th St Empire State Bldg,547,547,0,8.3,Very good,6626.0,3.0,0,"Manhattan, New York",2.0,9.6,1 extra-large double bed,King Room - Non-Smoking,0,0,0,7,2,2025-03-09
3171,3171,Artezen Hotel,525,525,0,9.2,Superb,1317.0,4.0,0,"Manhattan, New York",6.9,9.6,1 double bed,Deluxe Queen Room,0,0,0,7,2,2025-03-09
3172,3172,Sanctuary Hotel New York,655,597,0,8.2,Very good,1539.0,4.0,0,"Manhattan, New York",1.1,9.7,1 large double bed,Accessible Queen,0,0,0,7,2,2025-03-09
3173,3173,"Dream Downtown, by Hyatt",619,619,0,7.3,Good,1472.0,4.0,0,"Chelsea, New York",3.4,1.0,1 large double bed,Queen Room - Bronze,0,0,0,7,2,2025-03-09
3174,3174,Hyatt Grand Central New York,709,709,0,7.4,Good,2958.0,4.0,0,"Midtown East, New York",1.9,1.0,1 extra-large double bed,King Room,0,0,0,7,2,2025-03-09
3175,3175,Hilton Garden Inn New York/Tribeca,409,409,0,7.5,Good,661.0,3.0,0,"Tribeca, New York",5.6,1.0,1 extra-large double bed,King Room with Roll-In Shower - Mobility Access,0,0,0,7,2,2025-03-09
3176,3176,SoHo 54,441,441,0,7.7,Good,4019.0,3.0,0,"SoHo, New York",5.3,1.0,1 extra-large double bed,SoHo King,0,0,0,7,2,2025-03-09
3177,3177,Four Points by Sheraton New York Downtown,383,383,0,7.9,Good,2036.0,3.0,0,"Manhattan, New York",7.0,1.0,1 extra-large double bed,"Guest Room, 1 King",0,0,0,7,2,2025-03-09
3178,3178,DoubleTree by Hilton New York Downtown,438,438,0,7.5,Good,3961.0,4.0,0,"Manhattan, New York",7.6,1.0,1 extra-large double bed,King Room,0,0,0,7,2,2025-03-09
3179,3179,Sheraton Tribeca New York Hotel,491,491,0,7.9,Good,3169.0,4.0,0,"Tribeca, New York",5.6,1.0,1 extra-large double bed,Standard King Room,0,0,0,7,2,2025-03-09
3180,3180,Four Points by Sheraton Midtown - Times Square,533,533,0,8.2,Very good,3219.0,4.0,0,"Hell's Kitchen, New York",1.6,1.0,1 extra-large double bed,King Room,0,0,0,7,2,2025-03-09
3181,3181,Gansevoort Meatpacking,822,822,0,8.1,Very good,1159.0,5.0,0,"Greenwich Village, New York",3.7,9.6,1 large double bed,Superior Queen Room,0,0,0,7,2,2025-03-09
3182,3182,Hotel Edison Times Square,556,556,0,7.7,Good,13151.0,4.0,0,"Manhattan, New York",1.0,9.4,1 large double bed,Signature 1 Queen Bed,0,0,0,7,2,2025-03-09
3183,3183,Arlo NoMad,581,581,0,8.4,Very good,2260.0,4.0,0,"NoMad, New York",2.4,9.4,2 single beds,Bunk Room,0,0,0,7,2,2025-03-09
3184,3184,Hilton Garden Inn New York/Midtown Park Avenue,618,618,0,8.1,Very good,2241.0,3.0,0,"Manhattan, New York",2.4,9.3,2 double beds,Double Room with Two Double Beds,0,0,0,7,2,2025-03-09
3185,3185,TRYP by Wyndham New York City Times Square - Midtown,397,397,0,7.4,Good,2696.0,4.0,0,"Hell's Kitchen, New York",1.9,1.0,1.0,King Room with Bath Tub - Mobility Accessible,0,0,0,7,2,2025-03-09
3186,3186,Homewood Suites Midtown Manhattan Times Square South,502,502,0,8.3,Very good,4422.0,3.0,0,"Hell's Kitchen, New York",1.8,1.0,1 extra-large double bed,Premium King Studio - Non-Smoking,0,0,0,7,2,2025-03-09
3187,3187,Hotel Indigo NYC Financial District by IHG,472,472,0,8.9,Fabulous,1606.0,3.0,0,"Manhattan, New York",7.2,9.5,1 extra-large double bed,Standard King Room,0,0,0,7,2,2025-03-09
3188,3188,Pod Times Square,463,463,0,8.3,Very good,23141.0,3.0,0,"Hell's Kitchen, New York",1.4,9.4,2 single beds,Bunk Pod,0,0,0,7,2,2025-03-09
3189,3189,Moxy NYC East Village,842,842,0,8.3,Very good,1819.0,4.0,0,"East Village, New York",4.1,1.0,1 large double bed,"Guest room, 1 Queen",0,0,0,7,2,2025-03-09
3190,3190,Riverside Tower Hotel,406,406,0,8.5,Very good,2497.0,2.0,0,"Upper West Side, New York",1.9,1.0,1 double bed,Accessible Double Room,0,0,0,7,2,2025-03-09
3191,3191,Courtyard New York Manhattan/Midtown West,692,692,0,8.5,Very good,2071.0,4.0,0,"Hudson Yards, New York",2.1,1.0,2 large double beds,"Guest room, 2 Queen, City view, High floor",0,0,0,7,2,2025-03-09
3192,3192,Candlewood Suites NYC -Times Square by IHG,509,393,0,8.1,Very good,2062.0,3.0,0,"Hell's Kitchen, New York",1.6,1.0,Private suite,Studio Suite,0,0,0,7,2,2025-03-09
3193,3193,"Club Quarters Hotel World Trade Center, New York",538,538,0,8.3,Very good,4121.0,4.0,0,"Manhattan, New York",7.0,9.4,1 large double bed,Standard Queen Room,0,0,0,7,2,2025-03-09
3194,3194,Moxy NYC Downtown,606,606,0,8.1,Very good,2078.0,4.0,0,"Manhattan, New York",6.7,1.0,1 large double bed,Queen Room with City View,0,0,0,7,2,2025-03-09
3195,3195,"The Draper New York, Tapestry Collection by Hilton",536,536,0,8.2,Very good,1404.0,3.0,0,"Manhattan, New York",1.9,9.4,1 extra-large double bed,King Room,0,0,0,7,2,2025-03-09
3196,3196,Courtyard by Marriott Times Square West,614,614,0,8.4,Very good,3080.0,3.0,0,"Hell's Kitchen, New York",1.8,1.0,1 extra-large double bed,King Room,0,0,0,7,2,2025-03-09
3197,3197,West Side YMCA,239,207,0,6.6,Review score,15357.0,3.0,0,"Upper West Side, New York",1.0,9.4,1 bunk bed,Private Bunk Bed Room with Shared Bathroom,0,0,0,7,2,2025-03-09
3198,3198,Royalton New York,504,504,0,7.5,Good,3113.0,4.0,0,"Manhattan, New York",1.4,9.4,1 large double bed,Deluxe Queen Room,0,0,0,7,2,2025-03-09
3199,3199,NH Collection New York Madison Avenue,903,903,0,8.5,Very good,1945.0,4.0,0,"Murray Hill, New York",2.0,9.5,Beds: 1 double or 2 singles,Premium Double or Twin Room,0,0,0,7,2,2025-03-09
3200,3200,Holiday Inn Express - Wall Street by IHG,744,539,0,7.9,Good,1878.0,3.0,0,"Manhattan, New York",7.3,1.0,1 extra-large double bed,Standard King Room with Walk In Shower - High Floor,0,0,0,7,3,2025-03-09
3201,3201,The Washington by LuxUrban,986,742,0,7.7,Good,9617.0,4.0,0,"Manhattan, New York",7.1,9.3,1 extra-large double bed,Deluxe King Room - Non-Smoking,0,0,0,7,3,2025-03-09
3202,3202,"The Mayfair Hotel Times Square, Ascend Hotel Collection",750,750,0,8.6,Fabulous,2066.0,3.0,0,"Manhattan, New York",1.0,9.6,1 double bed,Double Room with Step-In Shower - Disability Access/Non Smoking,0,0,0,7,3,2025-03-09
3203,3203,The Herald by LuxUrban,1102,829,0,7.8,Good,9202.0,3.0,0,"Manhattan, New York",2.0,9.6,1 extra-large double bed,Deluxe King Room - Non-Smoking,0,0,0,7,3,2025-03-09
3204,3204,Hilton Garden Inn New York Times Square South,850,850,0,8.2,Very good,3956.0,3.0,0,"Hell's Kitchen, New York",1.0,1.0,1 extra-large double bed,King Room,0,0,0,7,3,2025-03-09
3205,3205,M Social Hotel Times Square New York,1407,1281,0,8.4,Very good,11942.0,4.0,0,"Manhattan, New York",1.0,9.6,2 double beds,Social City View Doubles,0,0,0,7,3,2025-03-09
3206,3206,Romer Hell's Kitchen,1258,1202,0,8.6,Fabulous,2557.0,4.0,0,"Hell's Kitchen, New York",1.0,9.5,1 extra-large double bed,Deluxe King Hearing Accessible,0,0,0,7,3,2025-03-09
3207,3207,Moxy NYC Lower East Side,936,936,0,8.1,Very good,1280.0,4.0,0,"Lower East Side, New York",5.6,1.0,1 extra-large double bed,King Room  - No View,0,0,0,7,3,2025-03-09
3208,3208,Leon Hotel LES,676,609,0,8.1,Very good,2570.0,3.0,0,"Chinatown, New York",5.9,1.0,1 double bed,Deluxe Room,0,0,0,7,3,2025-03-09
3209,3209,"U Hotel Fifth Avenue, Empire State Building",856,740,0,7.9,Good,3396.0,3.0,0,"Manhattan, New York",2.1,9.5,1 large double bed,Queen Room,0,0,0,7,3,2025-03-09
3210,3210,Comfy Guest House in Hell's Kitchen,688,688,0,7.4,Good,31.0,1.0,0,"Hell's Kitchen, New York",1.0,1.0,1 double bed,Budget Double Room,0,0,0,7,3,2025-03-09
3211,3211,Arthouse Hotel,1032,766,0,8.0,Very good,2238.0,4.0,0,"Upper West Side, New York",1.6,1.0,1.0,Superior Queen,0,0,0,7,3,2025-03-09
3212,3212,Archer Hotel New York,1309,1309,0,8.8,Fabulous,1038.0,4.0,0,"Manhattan, New York",1.0,9.5,1 double bed,Room Type Selected by Hotel,0,0,0,7,3,2025-03-09
3213,3213,citizenM New York Bowery,1111,946,0,8.7,Fabulous,3290.0,4.0,0,"Lower East Side, New York",5.4,1.0,1 extra-large double bed,King Room,0,0,0,7,3,2025-03-09
3214,3214,Doubletree By Hilton New York Times Square West,798,798,0,6.8,Review score,10996.0,4.0,0,"Hell's Kitchen, New York",1.0,1.0,1 extra-large double bed,Standard King Room,0,0,0,7,3,2025-03-09
3215,3215,Delta Hotels by Marriott New York Times Square,948,948,0,7.8,Good,3685.0,4.0,0,"Hell's Kitchen, New York",1.0,1.0,2 double beds,Double Room with Two Double Beds,0,0,0,7,3,2025-03-09
3216,3216,NoMo SoHo,985,944,0,7.7,Good,1426.0,4.0,0,"SoHo, New York",5.6,1.0,1 extra-large double bed,Classic King,0,0,0,7,3,2025-03-09
3217,3217,Park Central,1268,1212,0,7.3,Good,7523.0,4.0,0,"Manhattan, New York",1.0,9.4,1 extra-large double bed,Classic King Room,0,0,0,7,3,2025-03-09
