,name,original_price,discounted_price,discount,review_score,review_title,number_of_reviews,star_rating,is_apartment,neighborhood,kms_from_centre,location_score,bed_type,room_type,breakfast_included,free_cancellation,prepayment_needed,time_to_travel,length_of_stay,snapshot_date
1318,Park Lane New York,2277,1849,0,7.9,Good,1.0,5.0,0,"Manhattan, New York",1.0,9.6,1 extra-large double bed,City View King,0,0,0,3,4,2025-02-02
1319,Hard Rock Hotel New York,1581,1305,0,8.6,Fabulous,1.0,4.0,0,"Manhattan, New York",1.0,9.4,1 extra-large double bed,Standard King Room,0,0,0,3,4,2025-02-02
1320,Hyatt House New York/Chelsea,1092,1092,0,8.4,Very good,1.0,3.0,0,"Chelsea, New York",1.0,9.5,1 extra-large double bed,Den King Room,0,0,0,3,4,2025-02-02
1321,Aura Hotel Times Square Newly Renovated,914,914,0,7.6,Good,447.0,4.0,0,"Manhattan, New York",1.0,9.3,1 single bed,Standard Full,0,0,0,3,4,2025-02-02
1322,Executive Hotel Le Soleil New York,1120,1120,0,8.6,Fabulous,1.0,4.0,0,"Manhattan, New York",1.0,9.5,1 large double bed,Executive Queen Room,0,0,0,3,4,2025-02-02
1323,Courtyard by Marriott New York Manhattan/Central Park,1125,1125,0,8.2,Very good,1.0,4.0,0,"Manhattan, New York",1.0,9.5,1 large double bed,King or Queen Room with City View,0,0,0,3,4,2025-02-02
1324,SpringHill Suites by Marriott New York Manhattan/Times Square South,919,919,0,8.2,Very good,1.0,4.0,0,"Hell's Kitchen, New York",1.0,1.0,1 large double bed,Queen Room - Non-Smoking,0,0,0,3,4,2025-02-02
1325,"Hotel Indigo NYC Financial District, an IHG Hotel",783,783,0,8.8,Fabulous,1.0,3.0,0,"Manhattan, New York",1.0,9.5,1 extra-large double bed,Standard King Room,0,0,0,3,4,2025-02-02
1326,Royalton New York,771,771,0,7.5,Good,1.0,4.0,0,"Manhattan, New York",1.0,9.4,1 large double bed,Standard Queen Room,0,0,0,3,4,2025-02-02
1327,Moderne Hotel,804,804,0,8.1,Very good,1.0,4.0,0,"Manhattan, New York",1.0,9.5,1 extra-large double bed,Deluxe Room,0,0,0,3,4,2025-02-02
1328,The Pearl Hotel,1088,901,0,8.7,Fabulous,1.0,4.0,0,"Manhattan, New York",1.0,9.7,1 large double bed,Superior Queen Room,0,0,0,3,4,2025-02-02
1329,Delta Hotels by Marriott New York Times Square,854,854,0,7.8,Good,1.0,4.0,0,"Hell's Kitchen, New York",1.0,1.0,1 extra-large double bed,King Room,0,0,0,3,4,2025-02-02
1330,NH Collection New York Madison Avenue,1101,1101,0,8.5,Very good,1.0,4.0,0,"Murray Hill, New York",1.0,9.5,1 large double bed,Superior Room,0,0,0,3,4,2025-02-02
1331,The Gregorian New York City,1090,1045,0,8.3,Very good,1.0,4.0,0,"Manhattan, New York",1.0,9.4,1 double bed,Double Room,0,0,0,3,4,2025-02-02
1332,Hyatt Place New York City - Times Square,921,921,0,7.8,Good,1.0,4.0,0,"Hell's Kitchen, New York",1.0,1.0,"2 beds (1 extra-large double, 1 sofa bed)",Standard King Room with Sofa Bed,0,0,0,3,4,2025-02-02
1333,The Knickerbocker,1570,1503,0,8.6,Fabulous,1.0,5.0,0,"Manhattan, New York",1.0,9.5,1 extra-large double bed,Superior Room with One King Bed,0,0,0,3,4,2025-02-02
1334,UNTITLED at 3 Freeman Alley,1101,1014,0,8.4,Very good,565.0,4.0,0,"Lower East Side, New York",1.0,1.0,1 double bed,Studio Mini,0,0,0,3,4,2025-02-02
1335,Hilton Club The Central at 5th New York,1693,1693,0,9.0,Superb,802.0,3.0,0,"Midtown East, New York",1.0,9.8,1 extra-large double bed,King Studio,0,0,0,3,4,2025-02-02
1336,Hotel Hayden New York,753,725,0,7.1,Good,1.0,4.0,0,"Chelsea, New York",1.0,1.0,1 extra-large double bed,Superior King Room,0,0,0,3,4,2025-02-02
1337,Freehand New York,903,758,0,8.0,Very good,1.0,4.0,0,"Gramercy, New York",1.0,1.0,1 extra-large double bed,King Room,0,0,0,3,4,2025-02-02
1338,The Blakely by LuxUrban,1052,778,0,7.4,Good,1.0,1.0,0,"Manhattan, New York",1.0,9.4,1 extra-large double bed,King Room - Non-Smoking,0,0,0,3,4,2025-02-02
1339,CIVILIAN Hotel,996,947,0,8.6,Fabulous,1.0,4.0,0,"Hell's Kitchen, New York",1.0,9.6,1 large double bed,Double Room,0,0,0,3,4,2025-02-02
1340,DoubleTree by Hilton New York Midtown Fifth Ave,897,897,0,7.6,Good,1.0,4.0,0,"Manhattan, New York",1.0,9.4,1 large double bed,Queen Room,0,0,0,3,4,2025-02-02
1341,Heritage Hotel New York City,634,585,0,7.4,Good,1.0,3.0,0,"Flatiron District, New York",1.0,9.4,1 extra-large double bed,King Room - Non-Smoking,0,0,0,3,4,2025-02-02
1342,"InterContinental New York Barclay Hotel, an IHG Hotel",1492,1492,0,8.1,Very good,1.0,5.0,0,"Midtown East, New York",1.0,1.0,1.0,Classic Room,0,0,0,3,4,2025-02-02
1343,Tempo By Hilton New York Times Square,1568,1568,0,8.5,Very good,848.0,4.0,0,"Manhattan, New York",1.0,9.5,1 extra-large double bed,King Room with City View - Hearing Accessible,0,0,0,3,4,2025-02-02
1344,Sheraton Tribeca New York Hotel,801,801,0,7.9,Good,1.0,4.0,0,"Tribeca, New York",1.0,1.0,1 extra-large double bed,Standard King Room,0,0,0,3,4,2025-02-02
1345,Pod Times Square,764,672,0,8.2,Very good,1.0,3.0,0,"Hell's Kitchen, New York",1.0,9.4,2 single beds,Bunk Pod,0,0,0,3,4,2025-02-02
1346,Courtyard by Marriott Times Square West,1134,910,0,8.3,Very good,1.0,3.0,0,"Hell's Kitchen, New York",1.0,1.0,1 extra-large double bed,King Room,0,0,0,3,4,2025-02-02
1347,Courtyard New York Downtown Manhattan/Financial District,644,644,0,7.7,Good,1.0,3.0,0,"Manhattan, New York",1.0,1.0,1 extra-large double bed,"Guest room, 1 King, City view",0,0,0,3,4,2025-02-02
1348,SpringHill Suites by Marriott New York Manhattan Chelsea,1069,1069,0,8.3,Very good,1.0,4.0,0,"Chelsea, New York",1.0,9.4,1.0,Studio King Room,0,0,0,3,4,2025-02-02
1349,SoHo 54,698,643,0,7.6,Good,1.0,3.0,0,"SoHo, New York",1.0,1.0,1 extra-large double bed,SoHo King,0,0,0,3,4,2025-02-02
1350,Hotel AKA NoMad,1362,1362,0,8.3,Very good,663.0,4.0,0,"NoMad, New York",1.0,9.3,1 large double bed,Double Room,0,0,0,3,4,2025-02-02
1351,DoubleTree by Hilton New York Times Square South,919,919,0,8.2,Very good,1.0,4.0,0,"Hell's Kitchen, New York",1.0,1.0,2 large double beds,Queen Room with Two Queen Beds,0,0,0,3,4,2025-02-02
1352,Motto by Hilton New York City Chelsea,1175,1175,0,8.5,Very good,1.0,4.0,0,"Chelsea, New York",1.0,9.4,1 extra-large double bed,King Room with Landmark City View,0,0,0,3,4,2025-02-02
1353,W New York - Times Square,1284,1284,0,7.9,Good,1.0,4.0,0,"Manhattan, New York",1.0,9.3,1 extra-large double bed,"Wonderful Guest room, 1 King, City view",0,0,0,3,4,2025-02-02
1354,Sixty LES,1390,1217,0,7.7,Good,848.0,4.0,0,"Lower East Side, New York",1.0,1.0,1 large double bed,Queen Studio,0,0,0,3,4,2025-02-02
1355,Mint House at 70 Pine,1213,1213,0,9.2,Superb,979.0,4.0,0,"Manhattan, New York",1.0,1.0,1.0,Studio,0,0,0,3,4,2025-02-02
1356,Homewood Suites Midtown Manhattan Times Square South,1021,1021,0,8.3,Very good,1.0,3.0,0,"Hell's Kitchen, New York",1.0,1.0,1 extra-large double bed,Efficiency King Studio with Sofa Bed,0,0,0,3,4,2025-02-02
1357,MOXY NYC Times Square,824,824,0,8.1,Very good,1.0,4.0,0,"Manhattan, New York",1.0,9.4,1 double bed,Double Room,0,0,0,3,4,2025-02-02
1358,"Hotel 50 Bowery, part of JdV by Hyatt",936,936,0,8.5,Very good,961.0,4.0,0,"Chinatown, New York",1.0,1.0,1 extra-large double bed,King Room,0,0,0,3,4,2025-02-02
1359,Hilton Garden Inn New York Times Square South,960,960,0,8.2,Very good,1.0,3.0,0,"Hell's Kitchen, New York",1.0,1.0,1 extra-large double bed,King Room,0,0,0,3,4,2025-02-02
1360,"U Hotel Fifth Avenue, Empire State Building",662,662,0,7.9,Good,1.0,3.0,0,"Manhattan, New York",1.0,9.5,1 large double bed,Queen Room,0,0,0,3,4,2025-02-02
1361,Life Hotel New York,888,777,0,8.0,Very good,801.0,4.0,0,"NoMad, New York",1.0,9.4,1 extra-large double bed,Standard King Room,0,0,0,3,4,2025-02-02
1362,Element Times Square West,803,803,0,8.1,Very good,1.0,4.0,0,"Hell's Kitchen, New York",1.0,1.0,1 extra-large double bed,"Guest Room, 1 King",0,0,0,3,4,2025-02-02
1363,Millennium Hotel Broadway Times Square,1104,1104,0,7.4,Good,1.0,4.0,0,"Manhattan, New York",1.0,9.4,1 large double bed,Queen Room with Bath Tub - Hearing/Mobility Accessible,0,0,0,3,4,2025-02-02
1364,"EVEN Hotel New York - Times Square South, an IHG Hotel",957,957,0,8.4,Very good,543.0,4.0,0,"Hell's Kitchen, New York",1.0,1.0,1 extra-large double bed,King Room - Hearing Accessible/Non-Smoking,0,0,0,3,4,2025-02-02
1365,La Quinta by Wyndham Time Square South,877,877,0,8.5,Very good,1.0,3.0,0,"Hell's Kitchen, New York",1.0,9.3,1 extra-large double bed,King Room - Non-Smoking,0,0,0,3,4,2025-02-02
1366,The Manhattan Club,999,999,0,8.2,Very good,1.0,4.0,0,"Manhattan, New York",1.0,9.6,Private suite,Executive Junior Suite,0,0,0,3,4,2025-02-02
1367,Hampton Inn Manhattan-35th St Empire State Bldg,1203,1084,0,8.2,Very good,1.0,3.0,0,"Manhattan, New York",1.0,9.6,2 double beds,Double Room with Two Double Beds - Non-Smoking,0,0,0,3,4,2025-02-02
1368,Millennium Hilton New York One UN Plaza,1182,1182,0,7.4,Good,1.0,4.0,0,"Midtown East, New York",1.0,1.0,2 single beds,Room with Two Twin Beds - City View,0,0,0,3,4,2025-02-02
1369,"voco Times Square South New York, an IHG Hotel",689,689,0,8.1,Very good,1.0,4.0,0,"Hell's Kitchen, New York",1.0,1.0,1 double bed,Standard Room with Full Bed and Tub - Mobility Accessible,0,0,0,3,4,2025-02-02
1370,Hyatt Grand Central New York,983,983,0,7.3,Good,1.0,4.0,0,"Midtown East, New York",1.0,1.0,1 extra-large double bed,Deluxe King Room,0,0,0,3,4,2025-02-02
1371,The Gotham Hotel,1901,1901,0,8.5,Very good,1.0,4.0,0,"Midtown East, New York",1.0,9.5,"2 beds (1 extra-large double, 1 sofa bed)",Skyline King Terrace ADA,0,0,0,3,4,2025-02-02
1372,Hyatt Centric Times Square New York,1460,1460,0,8.4,Very good,1.0,4.0,0,"Manhattan, New York",1.0,9.5,2 large double beds,Queen Room with Two Queen Beds with Accessible Shower - Disability Access,0,0,0,3,4,2025-02-02
1373,Leon Hotel LES,886,776,0,8.0,Very good,1.0,3.0,0,"Lower East Side, New York",1.0,1.0,1 double bed,Deluxe Room,0,0,0,3,4,2025-02-02
1374,Four Points by Sheraton Midtown - Times Square,893,893,0,8.1,Very good,1.0,4.0,0,"Hell's Kitchen, New York",1.0,1.0,1 extra-large double bed,King Room,0,0,0,3,4,2025-02-02
1375,Hampton Inn Manhattan Grand Central,915,915,0,8.0,Very good,1.0,3.0,0,"Midtown East, New York",1.0,1.0,1 extra-large double bed,King Room - Non-Smoking,0,0,0,3,4,2025-02-02
1376,Margaritaville Resort Times Square,1145,1010,0,8.5,Very good,1.0,4.0,0,"Manhattan, New York",1.0,9.5,1 large double bed,Standard Room one queen Bed,0,0,0,3,4,2025-02-02
1377,Hyatt Place New York Chelsea,1207,1207,0,7.9,Good,1.0,4.0,0,"Chelsea, New York",1.0,1.0,2 double beds,Double Room with Two Double Beds,0,0,0,3,4,2025-02-02
1378,Aloft New York Chelsea,929,929,0,8.3,Very good,160.0,4.0,0,"Chelsea, New York",1.0,1.0,1 extra-large double bed,King Room,0,0,0,3,4,2025-02-02
1379,"InterContinental New York Times Square, an IHG Hotel",1570,1570,0,7.9,Good,1.0,4.0,0,"Hell's Kitchen, New York",1.0,1.0,1.0,Standard Room,0,0,0,3,4,2025-02-02
1380,citizenM New York Times Square,1215,1095,0,8.7,Fabulous,1.0,4.0,0,"Manhattan, New York",1.0,9.6,1 extra-large double bed,King Room,0,0,0,3,4,2025-02-02
1381,Fairfield Inn & Suites by Marriott New York Manhattan/Chelsea,772,772,0,8.0,Very good,1.0,3.0,0,"Chelsea, New York",1.0,1.0,1 extra-large double bed,King Room,0,0,0,3,4,2025-02-02
1382,Warwick New York,871,871,0,8.2,Very good,1.0,4.0,0,"Manhattan, New York",1.0,9.6,1.0,Room Assigned on Arrival,0,0,0,3,4,2025-02-02
1383,Eurostars Wall Street,770,619,0,7.9,Good,1.0,4.0,0,"Manhattan, New York",1.0,1.0,1 large double bed,Queen Room,0,0,0,3,4,2025-02-02
1384,DoubleTree by Hilton Hotel New York City - Chelsea,869,869,0,7.1,Good,1.0,4.0,0,"Chelsea, New York",1.0,1.0,2 double beds,Double Room with Two Double Beds - Non-Smoking,0,0,0,3,4,2025-02-02
1385,Renaissance New York Midtown Hotel,1415,1415,0,8.7,Fabulous,1.0,4.0,0,"Manhattan, New York",1.0,9.3,1 extra-large double bed,Standard King Room,0,0,0,3,4,2025-02-02
1386,Arthouse Hotel,1141,1141,0,7.9,Good,1.0,4.0,0,"Upper West Side, New York",1.0,1.0,1 extra-large double bed,King Room,0,0,0,3,4,2025-02-02
1387,Virgin Hotels New York City,1853,1853,0,8.3,Very good,1.0,4.0,0,"NoMad, New York",1.0,1.0,1 extra-large double bed,Sky Chamber King Empire View,0,0,0,3,4,2025-02-02
1388,Hilton Garden Inn New York Times Square North,1188,1071,0,8.1,Very good,1.0,3.0,0,"Manhattan, New York",1.0,9.4,2 double beds,Double Room with Two Double Beds,0,0,0,3,4,2025-02-02
1389,Royalton Park Avenue,1297,1297,0,8.4,Very good,1.0,5.0,0,"NoMad, New York",1.0,9.3,1 large double bed,Superior Queen Room,0,0,0,3,4,2025-02-02
1390,Fairfield Inn & Suites by Marriott New York Manhattan/Central Park,922,922,0,7.9,Good,1.0,3.0,0,"Hell's Kitchen, New York",1.0,1.0,1 extra-large double bed,King Room,0,0,0,3,4,2025-02-02
1391,Sanctuary Hotel New York,1220,1059,0,8.2,Very good,1.0,4.0,0,"Manhattan, New York",1.0,9.7,1 double bed,Cozy Queen,0,0,0,3,4,2025-02-02
1392,Lex Hotel NYC,854,732,0,8.2,Very good,1.0,3.0,0,"Kips Bay, New York",1.0,1.0,1 large double bed,Queen Room,0,0,0,3,4,2025-02-02
1393,Courtyard by Marriott New York Manhattan/Chelsea,1033,1033,0,8.2,Very good,1.0,4.0,0,"Chelsea, New York",1.0,9.3,1 extra-large double bed,King Room,0,0,0,3,4,2025-02-02
1394,Sheraton New York Times Square Hotel,970,970,0,6.4,Review score,1.0,4.0,0,"Manhattan, New York",1.0,1.0,1 large double bed,Traditional Queen Room with Adapted Tub - Mobility and Hearing Accessible,0,0,0,3,4,2025-02-02
1395,"Holiday Inn Express New York City Chelsea, an IHG Hotel",891,891,0,7.8,Good,1.0,3.0,0,"Chelsea, New York",1.0,1.0,1 double bed,Standard Room,0,0,0,3,4,2025-02-02
1396,Courtyard New York Manhattan/Times Square,1455,1455,0,8.1,Very good,1.0,3.0,0,"Manhattan, New York",1.0,9.5,2 double beds,Double Room with Two Double Beds and Roll-in Shower - Mobility and Hearing Accessible,0,0,0,3,4,2025-02-02
1397,Four Points by Sheraton Manhattan SoHo Village,778,778,0,7.9,Good,890.0,3.0,0,"SoHo, New York",1.0,1.0,1 extra-large double bed,"Guest Room, 1 King",0,0,0,3,4,2025-02-02
1398,Concorde Hotel New York,1220,1220,0,8.7,Fabulous,1.0,4.0,0,"Midtown East, New York",1.0,9.4,1 extra-large double bed,King Room - Disability Access,0,0,0,3,4,2025-02-02
1399,Hotel Belleclaire Central Park,1765,1280,0,8.1,Very good,1.0,4.0,0,"Upper West Side, New York",1.0,9.3,2 large double beds,Deluxe 2 Queen Beds,0,0,0,3,4,2025-02-02
1400,Iroquois New York Times Square,1442,1442,0,8.5,Very good,1.0,5.0,0,"Manhattan, New York",1.4,9.7,1 large double bed,Deluxe 1 Queen Bed,0,0,0,3,5,2025-02-02
1401,Archer Hotel New York,1365,1365,0,8.8,Fabulous,1.0,4.0,0,"Manhattan, New York",1.8,9.5,1 double bed,Room Type Selected by Hotel,0,0,0,3,5,2025-02-02
1402,The Washington by LuxUrban,1049,834,0,7.7,Good,1.0,4.0,0,"Manhattan, New York",7.1,9.4,1 extra-large double bed,King Room - Non-Smoking,0,0,0,3,5,2025-02-02
1403,"voco Times Square South New York, an IHG Hotel",826,826,0,8.1,Very good,1.0,4.0,0,"Hell's Kitchen, New York",1.8,1.0,1 double bed,Standard Room with Full Bed and Tub - Mobility Accessible,0,0,0,3,5,2025-02-02
1404,The Knickerbocker,1911,1747,0,8.6,Fabulous,1.0,5.0,0,"Manhattan, New York",1.4,9.5,1 extra-large double bed,Superior Room with One King Bed,0,0,0,3,5,2025-02-02
1405,LUMA Hotel - Times Square,1256,1256,0,8.9,Fabulous,1.0,4.0,0,"Manhattan, New York",1.5,9.7,1 extra-large double bed,Metro King Studio with Sofa Bed,0,0,0,3,5,2025-02-02
1406,The Herald by LuxUrban,1160,828,0,7.7,Good,1.0,3.0,0,"Manhattan, New York",2.0,9.6,1 extra-large double bed,King Room with Roll-in Shower - Mobility Access/Non-Smoking,0,0,0,3,5,2025-02-02
1407,M Social Hotel Times Square New York,1343,1233,0,8.4,Very good,1.0,4.0,0,"Manhattan, New York",0.6,9.6,1 extra-large double bed,Social City View King,0,0,0,3,5,2025-02-02
1408,Delta Hotels by Marriott New York Times Square,848,848,0,7.8,Good,1.0,4.0,0,"Hell's Kitchen, New York",1.6,1.0,1 extra-large double bed,King Room,0,0,0,3,5,2025-02-02
1409,Romer Hell's Kitchen,1354,1244,0,8.6,Fabulous,1.0,4.0,0,"Hell's Kitchen, New York",0.6,9.5,1 extra-large double bed,Deluxe King,0,0,0,3,5,2025-02-02
1410,The Chelsean New York,918,773,0,7.0,Good,1.0,3.0,0,"Chelsea, New York",2.8,1.0,1 extra-large double bed,"Guest Room, 1 King",0,0,0,3,5,2025-02-02
1411,Millennium Downtown New York,1194,1048,0,7.1,Good,1.0,4.0,0,"Manhattan, New York",6.8,1.0,1 extra-large double bed,RENOVATED Premier King - Hudson River View - High Floor,0,0,0,3,5,2025-02-02
1412,Grayson Hotel,1573,1573,0,8.5,Very good,1.0,4.0,0,"Manhattan, New York",1.8,9.5,1 extra-large double bed,King Room - High Floor,0,0,0,3,5,2025-02-02
1413,"Hotel Indigo NYC Financial District, an IHG Hotel",908,908,0,8.8,Fabulous,1.0,3.0,0,"Manhattan, New York",7.2,9.5,1 extra-large double bed,Standard King Room,0,0,0,3,5,2025-02-02
1414,Riverside Tower Hotel,861,861,0,8.5,Very good,1.0,2.0,0,"Upper West Side, New York",1.9,1.0,1 large double bed,River View Queen,0,0,0,3,5,2025-02-02
1415,Courtyard New York Downtown Manhattan/Financial District,709,709,0,7.7,Good,1.0,3.0,0,"Manhattan, New York",7.1,1.0,1 extra-large double bed,"Guest room, 1 King, City view",0,0,0,3,5,2025-02-02
1416,Hyatt House New York/Chelsea,1290,1290,0,8.4,Very good,1.0,3.0,0,"Chelsea, New York",2.5,9.5,1 extra-large double bed,Den King Room,0,0,0,3,5,2025-02-02
1417,Wingate by Wyndham New York Midtown South/5th Ave,911,911,0,8.4,Very good,1.0,3.0,0,"Manhattan, New York",1.9,9.5,1 extra-large double bed,King Room - Non-Smoking,0,0,0,3,5,2025-02-02
1418,City Club Hotel,889,824,0,7.3,Good,1.0,4.0,0,"Manhattan, New York",1.4,1.0,1 double bed,Petite Room,0,0,0,3,5,2025-02-02
1419,citizenM New York Bowery,1241,1118,0,8.7,Fabulous,1.0,4.0,0,"Lower East Side, New York",5.4,1.0,1 extra-large double bed,King Room,0,0,0,3,5,2025-02-02
1420,Hotel 57 by LuxUrban,1342,958,0,7.0,Good,1.0,4.0,0,"Midtown East, New York",1.3,1.0,1 large double bed,Queen Room - Non-Smoking,0,0,0,3,5,2025-02-02
1421,The Gregorian New York City,1320,1211,0,8.3,Very good,1.0,4.0,0,"Manhattan, New York",2.1,9.4,1 double bed,Double Room,0,0,0,3,5,2025-02-02
1422,Cambria Hotel New York - Chelsea,1031,1031,0,7.9,Good,1.0,4.0,0,"Chelsea, New York",2.5,1.0,1 double bed,King Bed Room,0,0,0,3,5,2025-02-02
1423,NH Collection New York Madison Avenue,1344,1344,0,8.5,Very good,1.0,4.0,0,"Murray Hill, New York",2.0,9.5,1 large double bed,Superior Room,0,0,0,3,5,2025-02-02
1424,DoubleTree by Hilton New York Times Square South,952,952,0,8.2,Very good,1.0,4.0,0,"Hell's Kitchen, New York",1.8,1.0,1 extra-large double bed,King Room,0,0,0,3,5,2025-02-02
1425,Sheraton Tribeca New York Hotel,914,914,0,7.9,Good,1.0,4.0,0,"Tribeca, New York",5.6,1.0,1 extra-large double bed,Standard King Room,0,0,0,3,5,2025-02-02
1426,Courtyard by Marriott New York Manhattan/Central Park,1344,1344,0,8.2,Very good,1.0,4.0,0,"Manhattan, New York",1.0,9.5,1 large double bed,King or Queen Room with City View,0,0,0,3,5,2025-02-02
1427,Best Western Premier Herald Square,774,774,0,7.8,Good,675.0,3.0,0,"Manhattan, New York",2.0,1.0,1 extra-large double bed,King Room - Non-Smoking,0,0,0,3,5,2025-02-02
1428,Aura Hotel Times Square Newly Renovated,1101,1101,0,7.6,Good,447.0,4.0,0,"Manhattan, New York",1.3,9.3,1 single bed,Standard Full,0,0,0,3,5,2025-02-02
1429,The Pearl Hotel,1297,1075,0,8.7,Fabulous,1.0,4.0,0,"Manhattan, New York",0.8,9.7,1 large double bed,Superior Queen Room,0,0,0,3,5,2025-02-02
1430,Freehand New York,1090,916,0,8.0,Very good,1.0,4.0,0,"Gramercy, New York",3.1,1.0,1 extra-large double bed,King Room,0,0,0,3,5,2025-02-02
1431,SpringHill Suites by Marriott New York Manhattan/Times Square South,1102,1102,0,8.2,Very good,1.0,4.0,0,"Hell's Kitchen, New York",1.9,1.0,1 large double bed,Queen Room - Non-Smoking,0,0,0,3,5,2025-02-02
1432,Hilton Garden Inn West 35th Street,1049,1049,0,8.2,Very good,1.0,3.0,0,"Manhattan, New York",2.0,9.5,1 extra-large double bed,King Room,0,0,0,3,5,2025-02-02
1433,Pod Times Square,893,779,0,8.2,Very good,1.0,3.0,0,"Hell's Kitchen, New York",1.4,9.4,2 single beds,Bunk Pod,0,0,0,3,5,2025-02-02
1434,"Holiday Inn Express - Times Square South, an IHG Hotel",935,935,0,8.2,Very good,1.0,3.0,0,"Manhattan, New York",2.0,9.6,1 extra-large double bed,Standard King Room,0,0,0,3,5,2025-02-02
1435,Moderne Hotel,994,951,0,8.1,Very good,1.0,4.0,0,"Manhattan, New York",1.0,9.5,1 extra-large double bed,Deluxe Room,0,0,0,3,5,2025-02-02
1436,Sixty LES,1654,1382,0,7.7,Good,848.0,4.0,0,"Lower East Side, New York",5.2,1.0,1 large double bed,Queen Studio,0,0,0,3,5,2025-02-02
1437,Henn na Hotel New York,1188,983,0,8.6,Fabulous,1.0,4.0,0,"Manhattan, New York",1.9,9.5,1 extra-large double bed,Handicap Accessible Room,0,0,0,3,5,2025-02-02
1438,Fairfield Inn by Marriott New York Manhattan/Financial District,802,802,0,7.8,Good,1.0,3.0,0,"Manhattan, New York",7.2,1.0,1 extra-large double bed,King Room,0,0,0,3,5,2025-02-02
1439,The Blakely by LuxUrban,1268,882,0,7.4,Good,1.0,1.0,0,"Manhattan, New York",0.5,9.4,1 extra-large double bed,King Room - Non-Smoking,0,0,0,3,5,2025-02-02
1440,"InterContinental New York Barclay Hotel, an IHG Hotel",1738,1738,0,8.1,Very good,1.0,5.0,0,"Midtown East, New York",1.5,1.0,1.0,Classic Room,0,0,0,3,5,2025-02-02
1441,Courtyard by Marriott Times Square West,1366,1096,0,8.3,Very good,1.0,3.0,0,"Hell's Kitchen, New York",1.8,1.0,1 extra-large double bed,King Room,0,0,0,3,5,2025-02-02
1442,W New York - Times Square,1561,1561,0,7.9,Good,1.0,4.0,0,"Manhattan, New York",1.0,9.3,1 extra-large double bed,"Wonderful Guest room, 1 King, City view",0,0,0,3,5,2025-02-02
1443,Royalton New York,926,926,0,7.5,Good,1.0,4.0,0,"Manhattan, New York",1.4,9.4,1 large double bed,Standard Queen Room,0,0,0,3,5,2025-02-02
1444,Life Hotel New York,1085,905,0,8.0,Very good,801.0,4.0,0,"NoMad, New York",2.4,9.4,1 extra-large double bed,Standard King Room,0,0,0,3,5,2025-02-02
