,name,original_price,discounted_price,discount,review_score,review_title,number_of_reviews,star_rating,is_apartment,neighborhood,kms_from_centre,location_score,bed_type,room_type,breakfast_included,free_cancellation,prepayment_needed,time_to_travel,length_of_stay,snapshot_date
12762,Royalton New York,796,796,0,7.5,Good,2.7,4.0,0,"Manhattan, New York",2.7,9.4,1 large double bed,Standard Queen Room,0,0,0,26,3,2025-02-04
12763,Virgin Hotels New York City,1324,1228,0,8.3,Very good,2.7,4.0,0,"NoMad, New York",2.7,2.7,1 extra-large double bed,Chamber King ADA,0,0,0,26,3,2025-02-04
12764,Executive Hotel Le Soleil New York,1070,1070,0,8.7,Fabulous,2.7,4.0,0,"Manhattan, New York",2.7,9.5,1 large double bed,Executive Queen Room,0,0,0,26,3,2025-02-04
12765,Riu Plaza New York Times Square,1313,977,0,8.5,Very good,2.7,4.0,0,"Hell's Kitchen, New York",2.7,9.5,1 extra-large double bed,Deluxe King Room,0,0,0,26,3,2025-02-04
12766,Nolitan Hotel SoHo - New York,883,712,0,7.8,Good,2.7,4.0,0,"SoHo, New York",2.7,2.7,1 large double bed,Deluxe Queen Room,0,0,0,26,3,2025-02-04
12767,The Dominick Hotel,1534,1534,0,8.7,Fabulous,2.7,5.0,0,"SoHo, New York",2.7,9.4,1 extra-large double bed,Hudson Square King Room,0,0,0,26,3,2025-02-04
12768,DoubleTree by Hilton New York Midtown Fifth Ave,732,732,0,7.6,Good,2.7,4.0,0,"Manhattan, New York",2.7,9.4,1 large double bed,Queen Room,0,0,0,26,3,2025-02-04
12769,The Marlton Hotel,1015,914,0,8.4,Very good,2.7,4.0,0,"Greenwich Village, New York",2.7,9.5,1 double bed,Petite Full Room,0,0,0,26,3,2025-02-04
12770,The Gregorian New York City,1090,1043,0,8.3,Very good,2.7,4.0,0,"Manhattan, New York",2.7,9.4,1 double bed,Double Room,0,0,0,26,3,2025-02-04
12771,Pod 39,534,534,0,8.3,Very good,2.7,3.0,0,"Murray Hill, New York",2.7,9.5,2 single beds,Twin Room,0,0,0,26,3,2025-02-04
12772,"The Historic Blue Angel Hotel Lexington Ave, Ascend Hotel Collection",699,699,0,8.7,Fabulous,2.7,3.0,0,"Midtown East, New York",2.7,9.5,1 large double bed,Queen Room - Non-Smoking,0,0,0,26,3,2025-02-04
12773,The Ridge,554,507,0,7.6,Good,2.7,3.0,0,"Lower East Side, New York",2.7,2.7,1 double bed,Standard Double Room,0,0,0,26,3,2025-02-04
12774,Radio Hotel,442,442,0,7.7,Good,2.7,4.0,0,"Washington Heights, New York",2.7,2.7,2.7,Studio - Disability Access,0,0,0,26,3,2025-02-04
12775,"Hotel Shocard Broadway, Times Square",565,518,0,7.0,Good,2.7,3.0,0,"Manhattan, New York",2.7,9.3,1 large double bed,Queen Room,0,0,0,26,3,2025-02-04
12776,"voco Times Square South New York, an IHG Hotel",1046,1046,0,8.1,Very good,2.7,4.0,0,"Hell's Kitchen, New York",2.7,2.7,1 double bed,Standard Double Room,0,0,0,26,3,2025-02-04
12777,SpringHill Suites by Marriott New York Manhattan Chelsea,1032,1032,0,8.3,Very good,2.7,4.0,0,"Chelsea, New York",2.7,9.4,2.7,Studio Double Room with Two Double Beds,0,0,0,26,3,2025-02-04
12778,The Belvedere Hotel,770,688,0,7.9,Good,2.7,3.0,0,"Hell's Kitchen, New York",2.7,9.4,1 large double bed,Deluxe Queen Room,0,0,0,26,3,2025-02-04
12779,W New York - Times Square,1120,1120,0,7.9,Good,2.7,4.0,0,"Manhattan, New York",2.7,9.3,1 extra-large double bed,"Wonderful Guest room, 1 King, City view",0,0,0,26,3,2025-02-04
12780,Courtyard by Marriott Times Square West,1051,843,0,8.4,Very good,2.7,3.0,0,"Hell's Kitchen, New York",2.7,2.7,1 extra-large double bed,King Room,0,0,0,26,3,2025-02-04
12781,Hilton Club The Central at 5th New York,1125,1125,0,9.0,Superb,802.0,3.0,0,"Midtown East, New York",2.7,9.8,1 extra-large double bed,King Studio,0,0,0,26,3,2025-02-04
12782,"Hotel 50 Bowery, part of JdV by Hyatt",815,815,0,8.5,Very good,961.0,4.0,0,"Chinatown, New York",2.7,2.7,1 extra-large double bed,King Room,0,0,0,26,3,2025-02-04
12783,Margaritaville Resort Times Square,986,865,0,8.5,Very good,2.7,4.0,0,"Manhattan, New York",2.7,9.5,1 large double bed,Deluxe Room One Queen Bed,0,0,0,26,3,2025-02-04
12784,CIVILIAN Hotel,814,814,0,8.6,Fabulous,2.7,4.0,0,"Hell's Kitchen, New York",2.7,9.6,1 large double bed,Double Room,0,0,0,26,3,2025-02-04
12785,Hotel 57 by LuxUrban,1107,759,0,7.0,Good,2.7,4.0,0,"Midtown East, New York",2.7,2.7,1 double bed,Double Room - Non-Smoking,0,0,0,26,3,2025-02-04
12786,LUMA Hotel - Times Square,1278,1278,0,8.9,Fabulous,2.7,4.0,0,"Manhattan, New York",2.7,9.7,1 extra-large double bed,Urban King Bed Studio - Accessible Bathtub,0,0,0,26,3,2025-02-04
12787,Fairfield By Marriott New York Manhattan Times Square,895,895,0,8.3,Very good,2.7,4.0,0,"Hell's Kitchen, New York",2.7,2.7,1 extra-large double bed,King Room,0,0,0,26,3,2025-02-04
12788,Sixty LES,871,871,0,7.7,Good,848.0,4.0,0,"Lower East Side, New York",2.7,2.7,1 large double bed,Queen Studio,0,0,0,26,3,2025-02-04
12789,Madison LES Hotel,558,449,0,7.3,Good,2.7,3.0,0,"Lower East Side, New York",2.7,2.7,1 large double bed,Deluxe Queen Room,0,0,0,26,3,2025-02-04
12790,Hyatt Centric Midtown 5th Avenue New York,1116,1116,0,8.0,Very good,2.7,4.0,0,"Manhattan, New York",2.7,2.7,1 extra-large double bed,King Room with Roll-In Shower - Disability Access,0,0,0,26,3,2025-02-04
12791,Fairfield Inn & Suites by Marriott New York Midtown Manhattan/Penn Station,932,932,0,7.9,Good,2.7,4.0,0,"Hell's Kitchen, New York",2.7,9.5,1 extra-large double bed,King Room,0,0,0,26,3,2025-02-04
12792,Sheraton Tribeca New York Hotel,671,671,0,7.9,Good,2.7,4.0,0,"Tribeca, New York",2.7,2.7,1 extra-large double bed,Standard King Room,0,0,0,26,3,2025-02-04
12793,DoubleTree by Hilton New York Times Square South,844,844,0,8.2,Very good,2.7,4.0,0,"Hell's Kitchen, New York",2.7,2.7,1 extra-large double bed,King Room with Roll-In Shower - Mobility Access,0,0,0,26,3,2025-02-04
12794,Shoreham Hotel,624,624,0,7.3,Good,2.7,4.0,0,"Manhattan, New York",2.7,9.4,1 large double bed,Deluxe Queen Room,0,0,0,26,3,2025-02-04
12795,Hilton Garden Inn New York/Tribeca,634,634,0,7.5,Good,662.0,3.0,0,"Tribeca, New York",2.7,2.7,1 extra-large double bed,King Room,0,0,0,26,3,2025-02-04
12796,Park Lane New York,1977,1708,0,7.9,Good,2.7,5.0,0,"Manhattan, New York",2.7,9.6,1 extra-large double bed,City View King,0,0,0,26,3,2025-02-04
12797,TownePlace Suites by Marriott New York Manhattan/Chelsea,743,743,0,8.2,Very good,2.7,4.0,0,"Chelsea, New York",2.7,9.4,2.7,King Studio with Kitchenette,0,0,0,26,3,2025-02-04
12798,SpringHill Suites by Marriott New York Manhattan Times Square,833,833,0,8.1,Very good,305.0,3.0,0,"Manhattan, New York",2.7,9.4,1 extra-large double bed,Deluxe Corner King Room,0,0,0,26,3,2025-02-04
12799,Moxy NYC Chelsea,1043,1043,0,8.3,Very good,2.7,4.0,0,"Chelsea, New York",2.7,9.3,1 extra-large double bed,King Room,0,0,0,26,3,2025-02-04
12800,Pod Times Square,611,540,0,8.2,Very good,2.7,3.0,0,"Hell's Kitchen, New York",1.4,9.4,2 single beds,Bunk Pod,0,0,0,26,4,2025-02-04
12801,"The New Yorker, A Wyndham Hotel",661,661,0,7.7,Good,2.7,4.0,0,"Hell's Kitchen, New York",2.0,9.4,1 large double bed,Standard Queen Room,0,0,0,26,4,2025-02-04
12802,The Chelsean New York,882,736,0,7.0,Good,2.7,3.0,0,"Chelsea, New York",2.8,2.7,2 double beds,Double Room - Disability Access,0,0,0,26,4,2025-02-04
12803,Hotel Hayden New York,732,732,0,7.1,Good,2.7,4.0,0,"Chelsea, New York",2.5,2.7,1 extra-large double bed,Superior King Room,0,0,0,26,4,2025-02-04
12804,"The Mayfair Hotel Times Square, Ascend Hotel Collection",863,863,0,8.6,Fabulous,2.7,3.0,0,"Manhattan, New York",0.8,9.6,1 double bed,Deluxe Double Room - Non Smoking,0,0,0,26,4,2025-02-04
12805,Archer Hotel New York,1476,1476,0,8.8,Fabulous,2.7,4.0,0,"Manhattan, New York",1.8,9.5,1 extra-large double bed,Classic King Mobility- and Hearing-Accessible Guest Room With Tub,0,0,0,26,4,2025-02-04
12806,Four Points by Sheraton New York Downtown,641,641,0,7.8,Good,2.7,3.0,0,"Manhattan, New York",7.0,2.7,1 large double bed,"Guest room, 1 Queen",0,0,0,26,4,2025-02-04
12807,"Holiday Inn Express - Wall Street, an IHG Hotel",758,758,0,7.8,Good,2.7,3.0,0,"Manhattan, New York",7.3,2.7,1 extra-large double bed,Standard Room,0,0,0,26,4,2025-02-04
12808,Hyatt Place New York City - Times Square,868,868,0,7.8,Good,2.7,4.0,0,"Hell's Kitchen, New York",1.7,2.7,1 extra-large double bed,Standard King Room,0,0,0,26,4,2025-02-04
12809,Freehand New York,989,826,0,8.0,Very good,2.7,4.0,0,"Gramercy, New York",3.1,2.7,1 large double bed,Premium Queen,0,0,0,26,4,2025-02-04
12810,Cambria Hotel New York - Chelsea,962,962,0,7.9,Good,2.7,4.0,0,"Chelsea, New York",2.5,2.7,1 extra-large double bed,King Room - Disability Access,0,0,0,26,4,2025-02-04
12811,The Washington by LuxUrban,1109,811,0,7.7,Good,2.7,4.0,0,"Manhattan, New York",7.1,9.4,1 extra-large double bed,King Room - Non-Smoking,0,0,0,26,4,2025-02-04
12812,Hampton Inn by Hilton New York Times Square,1018,1018,0,7.8,Good,2.7,3.0,0,"Manhattan, New York",1.0,9.5,1 extra-large double bed,King Room,0,0,0,26,4,2025-02-04
12813,Da Vinci Hotel,716,716,0,7.4,Good,2.7,3.0,0,"Manhattan, New York",2.7,9.4,1 large double bed,Standard Queen Room,0,0,0,26,4,2025-02-04
12814,Romer Hell's Kitchen,1299,1243,0,8.6,Fabulous,2.7,4.0,0,"Hell's Kitchen, New York",0.6,9.5,1 extra-large double bed,Deluxe King Hearing Accessible,0,0,0,26,4,2025-02-04
12815,Hotel Mulberry,836,836,0,8.5,Very good,784.0,3.0,0,"Chinatown, New York",6.1,2.7,1 extra-large double bed,Deluxe King Room,0,0,0,26,4,2025-02-04
12816,M Social Hotel Times Square New York,1226,1123,0,8.4,Very good,2.7,4.0,0,"Manhattan, New York",0.6,9.6,1 extra-large double bed,Social City View King,0,0,0,26,4,2025-02-04
12817,citizenM New York Bowery,1167,1052,0,8.7,Fabulous,2.7,4.0,0,"Lower East Side, New York",5.4,2.7,1 extra-large double bed,King Room,0,0,0,26,4,2025-02-04
12818,The Jane Hotel,652,652,0,5.7,Review score,2.7,2.0,0,"Greenwich Village, New York",4.1,2.7,1 bunk bed,Bunk Bed Cabin with shared bathroom,0,0,0,26,4,2025-02-04
12819,Fairfield Inn & Suites by Marriott New York Manhattan/Chelsea,818,818,0,8.0,Very good,2.7,3.0,0,"Chelsea, New York",2.6,2.7,1 extra-large double bed,King Room,0,0,0,26,4,2025-02-04
12820,citizenM New York Times Square,1210,1090,0,8.7,Fabulous,2.7,4.0,0,"Manhattan, New York",0.8,9.6,1 extra-large double bed,King Room,0,0,0,26,4,2025-02-04
12821,Hilton Garden Inn NYC Financial Center/Manhattan Downtown,758,758,0,8.3,Very good,2.7,3.0,0,"Manhattan, New York",7.7,2.7,1 extra-large double bed,King Room,0,0,0,26,4,2025-02-04
12822,Pod 39,801,704,0,8.3,Very good,2.7,3.0,0,"Murray Hill, New York",2.1,9.5,2 single beds,Twin Room,0,0,0,26,4,2025-02-04
12823,Heritage Hotel New York City,916,687,0,7.4,Good,2.7,3.0,0,"Flatiron District, New York",2.8,9.4,2 single beds,Standard Twin Room,0,0,0,26,4,2025-02-04
12824,Hotel St. James,683,683,0,8.1,Very good,2.7,2.0,0,"Manhattan, New York",1.2,9.7,1 double bed,One Full Bed Room,0,0,0,26,4,2025-02-04
12825,CIVILIAN Hotel,1046,1046,0,8.6,Fabulous,2.7,4.0,0,"Hell's Kitchen, New York",0.9,9.6,1 large double bed,Double Room,0,0,0,26,4,2025-02-04
12826,"Hotel Indigo NYC Financial District, an IHG Hotel",871,871,0,8.9,Fabulous,2.7,3.0,0,"Manhattan, New York",7.2,9.5,1 extra-large double bed,Standard King Room,0,0,0,26,4,2025-02-04
12827,Chambers powered by Sonder,1367,1367,0,8.1,Very good,685.0,4.0,0,"Manhattan, New York",0.8,9.6,1 large double bed,Queen Room - Disability Access,0,0,0,26,4,2025-02-04
12828,Hilton Club The Central at 5th New York,1415,1415,0,9.0,Superb,802.0,3.0,0,"Midtown East, New York",1.3,9.8,1 extra-large double bed,King Studio,0,0,0,26,4,2025-02-04
12829,Doubletree By Hilton New York Times Square West,907,907,0,6.8,Review score,2.7,4.0,0,"Hell's Kitchen, New York",1.6,2.7,1 extra-large double bed,One King Bed Hearing Accessible,0,0,0,26,4,2025-02-04
12830,The Herald by LuxUrban,1178,861,0,7.7,Good,2.7,3.0,0,"Manhattan, New York",2.0,9.6,1 extra-large double bed,King Room - Non-Smoking,0,0,0,26,4,2025-02-04
12831,Leon Hotel LES,938,843,0,8.0,Very good,2.7,3.0,0,"Lower East Side, New York",5.9,2.7,1 double bed,Deluxe Room,0,0,0,26,4,2025-02-04
12832,BeHome by LuxUrban,792,636,0,6.5,Review score,2.7,3.0,0,"Hell's Kitchen, New York",1.0,9.3,1 large double bed,Queen Room - Non-Smoking,0,0,0,26,4,2025-02-04
12833,SpringHill Suites by Marriott New York Manhattan/Times Square South,1042,1042,0,8.2,Very good,2.7,4.0,0,"Hell's Kitchen, New York",1.9,2.7,1 large double bed,Queen Room - Non-Smoking,0,0,0,26,4,2025-02-04
12834,"The Jewel Hotel, New York",930,930,0,8.6,Fabulous,2.7,4.0,0,"Manhattan, New York",1.0,9.8,1 large double bed,Premier Room,0,0,0,26,4,2025-02-04
12835,TownePlace Suites by Marriott New York Manhattan/Chelsea,1030,1030,0,8.2,Very good,2.7,4.0,0,"Chelsea, New York",2.5,9.4,2.7,King Studio,0,0,0,26,4,2025-02-04
12836,Life Hotel New York,1118,972,0,8.0,Very good,802.0,4.0,0,"NoMad, New York",2.4,9.4,1 double bed,Classic Queen Room,0,0,0,26,4,2025-02-04
12837,Millennium Hotel Broadway Times Square,1134,987,0,7.4,Good,2.7,4.0,0,"Manhattan, New York",1.3,9.4,1 large double bed,Standard Queen Room,0,0,0,26,4,2025-02-04
12838,Home2 Suites By Hilton New York Times Square,1102,1102,0,7.7,Good,2.7,3.0,0,"Manhattan, New York",1.0,9.5,1 large double bed,Corner Queen Room with Roll-In Shower - Mobility Access,0,0,0,26,4,2025-02-04
12839,The Ludlow Hotel,1618,1618,0,9.0,Superb,2.7,4.0,0,"Lower East Side, New York",5.2,2.7,1 large double bed,Queen Studio - High Floor,0,0,0,26,4,2025-02-04
12840,The Manhattan Club,1068,1068,0,8.2,Very good,2.7,4.0,0,"Manhattan, New York",2.7,9.6,Private suite,Executive Junior Suite,0,0,0,26,4,2025-02-04
12841,LUMA Hotel - Times Square,1424,1424,0,8.9,Fabulous,2.7,4.0,0,"Manhattan, New York",1.5,9.7,1 extra-large double bed,Urban King Bed Studio - Accessible Bathtub,0,0,0,26,4,2025-02-04
12842,The Dominick Hotel,2594,2005,0,8.7,Fabulous,2.7,5.0,0,"SoHo, New York",5.1,9.4,1 extra-large double bed,Hudson Square King Room,0,0,0,26,4,2025-02-04
12843,Fairfield Inn by Marriott New York Manhattan/Financial District,830,830,0,7.8,Good,2.7,3.0,0,"Manhattan, New York",7.2,2.7,1 extra-large double bed,King Room,0,0,0,26,4,2025-02-04
12844,Pod 51,790,694,0,7.9,Good,2.7,3.0,0,"Midtown East, New York",1.7,9.3,1 double bed,Standard Double Room,0,0,0,26,4,2025-02-04
12845,Hotel Belleclaire Central Park,1131,1131,0,8.1,Very good,2.7,4.0,0,"Upper West Side, New York",1.6,9.3,1 large double bed,Deluxe 1 Queen Bed,0,0,0,26,4,2025-02-04
12846,Grayson Hotel,1733,1733,0,8.5,Very good,2.7,4.0,0,"Manhattan, New York",1.8,9.5,1 extra-large double bed,King Room with City View,0,0,0,26,4,2025-02-04
12847,DoubleTree by Hilton Hotel New York City - Chelsea,917,917,0,7.1,Good,2.7,4.0,0,"Chelsea, New York",2.5,2.7,1 extra-large double bed,King Room - Non-Smoking,0,0,0,26,4,2025-02-04
12848,"U Hotel Fifth Avenue, Empire State Building",809,809,0,7.9,Good,2.7,3.0,0,"Manhattan, New York",2.1,9.5,1 large double bed,Queen Room,0,0,0,26,4,2025-02-04
12849,Courtyard by Marriott New York Manhattan/Central Park,1236,1236,0,8.2,Very good,2.7,4.0,0,"Manhattan, New York",2.7,9.5,1 large double bed,King or Queen Room with City View,0,0,0,26,4,2025-02-04
12850,DoubleTree by Hilton New York Downtown,839,839,0,7.5,Good,2.7,4.0,0,"Manhattan, New York",7.6,2.7,1 extra-large double bed,King Room,0,0,0,26,4,2025-02-04
12851,Hotel Mimosa,737,737,0,8.3,Very good,2.7,3.0,0,"Chinatown, New York",6.1,2.7,2 single beds,Twin Room,0,0,0,26,4,2025-02-04
12852,Courtyard New York Downtown Manhattan/Financial District,781,781,0,7.7,Good,2.7,3.0,0,"Manhattan, New York",7.1,2.7,1 extra-large double bed,"Guest room, 1 King, City view",0,0,0,26,4,2025-02-04
12853,The Ridge,742,678,0,7.6,Good,2.7,3.0,0,"Lower East Side, New York",5.1,2.7,1 large double bed,Standard Queen Room,0,0,0,26,4,2025-02-04
12854,"The Cloud One New York-Downtown, by the Motel One Group",1054,1054,0,8.6,Fabulous,2.7,4.0,0,"Manhattan, New York",7.0,9.4,1 extra-large double bed,Standard King Room,0,0,0,26,4,2025-02-04
12855,Hotel Richland LES,737,737,0,8.2,Very good,2.7,3.0,0,"Chinatown, New York",6.0,2.7,1 large double bed,Queen Room,0,0,0,26,4,2025-02-04
12856,Park Central,1180,1131,0,7.3,Good,2.7,4.0,0,"Manhattan, New York",2.7,9.4,1 extra-large double bed,King Room with Roll-In Shower - Disability Access,0,0,0,26,4,2025-02-04
12857,Redford Hotel,552,552,0,7.4,Good,360.0,3.0,0,"Lower East Side, New York",5.3,2.7,1 large double bed,Redford Queen,0,0,0,26,4,2025-02-04
12858,The Marlton Hotel,1361,1226,0,8.4,Very good,2.7,4.0,0,"Greenwich Village, New York",4.1,9.5,1 double bed,Petite Full Room,0,0,0,26,4,2025-02-04
12859,Moxy NYC Lower East Side,1211,1211,0,8.0,Very good,2.7,4.0,0,"Lower East Side, New York",5.6,2.7,1 extra-large double bed,King Room  - No View,0,0,0,26,4,2025-02-04
12860,SoHo 54,813,747,0,7.6,Good,2.7,3.0,0,"SoHo, New York",5.3,2.7,1 extra-large double bed,SoHo King,0,0,0,26,4,2025-02-04
12861,The Shelburne Sonesta New York,1079,1079,0,8.3,Very good,2.7,4.0,0,"Murray Hill, New York",2.2,2.7,1 large double bed,Queen Room,0,0,0,26,4,2025-02-04
12862,Hyatt Place New York Chelsea,1048,1048,0,7.9,Good,2.7,4.0,0,"Chelsea, New York",2.8,2.7,1 extra-large double bed,King Room,0,0,0,26,4,2025-02-04
12863,Riu Plaza New York Times Square,1771,1317,0,8.5,Very good,2.7,4.0,0,"Hell's Kitchen, New York",1.0,9.5,1 extra-large double bed,Deluxe King Room,0,0,0,26,4,2025-02-04
12864,City Club Hotel,1281,1178,0,7.3,Good,2.7,4.0,0,"Manhattan, New York",1.4,2.7,1 double bed,Petite Room,0,0,0,26,4,2025-02-04
12865,Hotel Beacon,933,933,0,8.7,Fabulous,2.7,4.0,0,"Upper West Side, New York",1.4,9.6,1 large double bed,Deluxe King Studio,0,0,0,26,4,2025-02-04
12866,Hotel Edison Times Square,1113,1113,0,7.7,Good,2.7,4.0,0,"Manhattan, New York",1.0,9.4,1 large double bed,Signature 1 Queen Bed,0,0,0,26,4,2025-02-04
12867,The Belvedere Hotel,1039,872,0,7.9,Good,2.7,3.0,0,"Hell's Kitchen, New York",0.9,9.4,1 large double bed,Deluxe Queen Room,0,0,0,26,4,2025-02-04
12868,Hotel Stanford,1143,974,0,7.9,Good,140.0,3.0,0,"Manhattan, New York",2.3,9.5,1 double bed,Superior Queen Room,0,0,0,26,4,2025-02-04
12869,Sixty LES,1401,1226,0,7.7,Good,848.0,4.0,0,"Lower East Side, New York",5.2,2.7,1 large double bed,Queen Studio,0,0,0,26,4,2025-02-04
12870,ModernHaus SoHo,1816,1577,0,8.2,Very good,2.7,5.0,0,"SoHo, New York",5.4,2.7,1 large double bed,Standard Queen Room,0,0,0,26,4,2025-02-04
12871,The Gregorian New York City,1435,1372,0,8.3,Very good,2.7,4.0,0,"Manhattan, New York",2.1,9.4,1 double bed,Double Room,0,0,0,26,4,2025-02-04
12872,SpringHill Suites by Marriott New York Manhattan Times Square,1145,1145,0,8.1,Very good,305.0,3.0,0,"Manhattan, New York",1.0,9.4,1 extra-large double bed,Deluxe Corner King Room,0,0,0,26,4,2025-02-04
12873,Hotel 57 by LuxUrban,1469,1007,0,7.0,Good,2.7,4.0,0,"Midtown East, New York",1.3,2.7,1 double bed,Double Room - Non-Smoking,0,0,0,26,4,2025-02-04
12874,Nolitan Hotel SoHo - New York,1184,956,0,7.8,Good,2.7,4.0,0,"SoHo, New York",5.4,2.7,1 large double bed,Deluxe Queen Room,0,0,0,26,4,2025-02-04
12875,Executive Hotel Le Soleil New York,1441,1441,0,8.7,Fabulous,2.7,4.0,0,"Manhattan, New York",2.0,9.5,1 large double bed,Executive Queen Room,0,0,0,26,4,2025-02-04
12876,Westgate New York Grand Central,1234,1075,0,8.3,Very good,13.0,4.0,0,"Murray Hill, New York",2.2,2.7,1 large double bed,Luxe Queen,0,0,0,26,4,2025-02-04
12877,The Benjamin Royal Sonesta New York,1313,1313,0,8.1,Very good,844.0,5.0,0,"Midtown East, New York",1.5,2.7,1 extra-large double bed,Double Room,0,0,0,26,4,2025-02-04
12878,Aloft New York Chelsea,980,980,0,8.3,Very good,162.0,4.0,0,"Chelsea, New York",2.5,2.7,1 extra-large double bed,King Room,0,0,0,26,4,2025-02-04
12879,The FIDI Hotel,899,899,0,8.1,Very good,2.7,4.0,0,"Manhattan, New York",7.6,2.7,1 large double bed,Standard Queen,0,0,0,26,4,2025-02-04
12880,Aloft Manhattan Downtown - Financial District,694,694,0,7.8,Good,2.7,4.0,0,"Manhattan, New York",6.8,2.7,1 large double bed,"Guest room, 1 Queen",0,0,0,26,4,2025-02-04
12881,Royalton New York,1031,1031,0,7.5,Good,2.7,4.0,0,"Manhattan, New York",1.4,9.4,1 large double bed,Standard Queen Room,0,0,0,26,4,2025-02-04
12882,Radio Hotel,599,599,0,7.7,Good,2.7,4.0,0,"Washington Heights, New York",9.8,2.7,2.7,Studio - Disability Access,0,0,0,26,4,2025-02-04
12883,UNTITLED at 3 Freeman Alley,1220,1111,0,8.4,Very good,566.0,4.0,0,"Lower East Side, New York",5.2,2.7,1 large double bed,Studio Queen,0,0,0,26,4,2025-02-04
12884,Arthouse Hotel,1217,1217,0,7.9,Good,2.7,4.0,0,"Upper West Side, New York",1.6,2.7,2.7,Superior Queen,0,0,0,26,4,2025-02-04
12885,Virgin Hotels New York City,1876,1740,0,8.3,Very good,2.7,4.0,0,"NoMad, New York",2.5,2.7,1 extra-large double bed,Chamber King,0,0,0,26,4,2025-02-04
12886,W New York - Times Square,1509,1509,0,7.9,Good,2.7,4.0,0,"Manhattan, New York",1.0,9.3,1 extra-large double bed,"Wonderful Guest room, 1 King, City view",0,0,0,26,4,2025-02-04
12887,Hudson Yards Hotel,927,745,0,6.0,Review score,205.0,3.0,0,"Hell's Kitchen, New York",1.5,2.7,1 extra-large double bed,Standard King Room,0,0,0,26,4,2025-02-04
12888,Comfort Inn Manhattan - Midtown West,859,859,0,7.0,Good,2.7,3.0,0,"Hell's Kitchen, New York",1.1,2.7,1 large double bed,Queen Room - Disability Access/Non-Smoking,0,0,0,26,4,2025-02-04
12889,Four Points by Sheraton Manhattan SoHo Village,1065,907,0,7.9,Good,888.0,3.0,0,"SoHo, New York",5.0,2.7,1 extra-large double bed,"Guest Room, 1 King",0,0,0,26,4,2025-02-04
12890,SpringHill Suites by Marriott New York Manhattan Chelsea,1386,1386,0,8.3,Very good,2.7,4.0,0,"Chelsea, New York",2.5,9.4,2.7,Studio Double Room with Two Double Beds,0,0,0,26,4,2025-02-04
12891,Sheraton Tribeca New York Hotel,937,937,0,7.9,Good,2.7,4.0,0,"Tribeca, New York",5.6,2.7,1 extra-large double bed,Standard King Room,0,0,0,26,4,2025-02-04
