name,discounted_price,original_price,star_rating,review_score,review_title,number_of_reviews,neighborhood,distance_from_center,free_cancellation,prepayment_needed,breakfast_included,time_to_travel,length_of_stay,snapshot_date
The Solita Soho Hotel,289.0,461.0,3.0,7.9,Very good,1426.0,Chinatown,2.6,True,False,False,24,5,2025-03-09
Nesva Hotel,290.0,464.0,5.0,8.3,Excellent,1807.0,Long Island City,2.0,True,False,False,24,5,2025-03-09
Motto by Hilton New York City Chelsea,368.0,1111.0,4.0,8.7,Excellent,3659.0,Chelsea,0.0,True,True,False,24,5,2025-03-09
Hampton Inn Brooklyn/Downtown,310.0,697.0,3.0,8.6,Excellent,2296.0,Brooklyn,4.5,True,False,True,24,5,2025-03-09
Feather Factory Hotel,245.0,303.0,3.0,8.1,Excellent,2587.0,LaGuardia Airport,2.0,True,True,True,24,5,2025-03-09
Hampton Inn New York - LaGuardia Airport,243.0,576.0,3.0,8.4,Excellent,71.0,LaGuardia Airport,7.7,True,True,True,24,5,2025-03-09
Moxy NYC Chelsea,383.0,869.0,4.0,8.4,Excellent,3367.0,Chelsea,0.0,True,False,False,24,5,2025-03-09
HOTEL ROSE,173.0,200.0,5.0,8.6,Excellent,34.0,Bronx,7.5,False,True,False,24,5,2025-03-09
The Melrose Hotel,186.0,251.0,3.0,9.4,Exceptional,15.0,Bronx,7.2,True,True,False,24,5,2025-03-09
Holiday Inn Express NYC Brooklyn - Sunset Park,211.0,806.0,5.0,8.4,Excellent,176.0,Brooklyn,10.1,True,True,True,24,5,2025-03-09
The Time New York,347.0,347.0,5.0,8.1,Excellent,175.0,Times Square,0.0,True,True,False,24,5,2025-03-09
The Westin New York Grand Central,503.0,1299.0,5.0,8.5,Excellent,1692.0,Midtown East,0.0,True,True,False,24,5,2025-03-09
DoubleTree by Hilton New York JFK Airport,227.0,368.0,4.0,7.2,Very good,77.0,John F. Kennedy International Airport,16.5,True,True,True,25,1,2025-03-09
Hotel Hayden,343.0,541.0,4.0,7.5,Very good,3877.0,Chelsea,0.0,True,False,True,25,1,2025-03-09
Royalton New York,292.0,825.0,4.0,8.2,Excellent,493.0,Times Square,0.0,True,True,False,25,1,2025-03-09
HI New York City Hostel,69.0,69.0,2.0,8.6,Excellent,4232.0,Upper West Side,3.5,False,True,False,25,1,2025-03-09
Hard Rock Hotel New York,454.0,829.0,4.0,8.9,Excellent,427.0,Times Square,0.0,True,True,True,25,1,2025-03-09
,,,,,,,,0.0,True,True,False,25,1,2025-03-09
Paramount Times Square,262.0,262.0,4.0,7.3,Very good,6892.0,Times Square,0.0,True,True,False,25,1,2025-03-09
"Public, an Ian Schrager Hotel",453.0,631.0,4.0,8.3,Excellent,329.0,Lower East Side,2.0,True,True,False,25,1,2025-03-09
"The New Yorker, A Wyndham Hotel",334.0,778.0,4.0,7.8,Very good,14729.0,Times Square,0.0,True,True,False,25,1,2025-03-09
YOTEL New York Times Square,312.0,962.0,4.0,8.0,Excellent,836.0,Times Square,0.0,True,True,True,25,1,2025-03-09
The Westin New York Grand Central,490.0,662.0,5.0,8.5,Excellent,1692.0,Midtown East,0.0,True,False,False,25,1,2025-03-09
Shoreham Hotel,238.0,238.0,4.0,7.9,Very good,773.0,Midtown West,0.0,True,True,False,25,1,2025-03-09
Wyndham Garden Chinatown,288.0,561.0,4.0,8.1,Excellent,715.0,Chinatown,2.7,True,False,True,25,1,2025-03-09
Hotel Elysee,,,4.0,9.0,Exceptional,40.0,Midtown East,0.0,False,True,False,25,1,2025-03-09
Trump International Hotel and Tower New York,923.0,1085.0,5.0,8.9,Excellent,1240.0,Upper West Side,0.0,True,False,False,25,1,2025-03-09
Sheraton Brooklyn New York Hotel,227.0,955.0,4.0,7.7,Very good,3692.0,Brooklyn,5.0,True,True,False,25,1,2025-03-09
Millennium Hilton New York One UN Plaza,310.0,922.0,4.0,7.9,Very good,3714.0,Midtown East,0.0,True,True,False,25,1,2025-03-09
Millennium Hotel Broadway Times Square,348.0,408.0,4.0,7.7,Very good,429.0,Times Square,0.0,True,False,False,25,1,2025-03-09
Fairfield Inn New York JFK Airport,292.0,515.0,3.0,8.3,Excellent,109.0,John F. Kennedy International Airport,17.9,True,True,True,25,1,2025-03-09
InterContinental New York Times Square,405.0,1184.0,5.0,8.2,Excellent,4417.0,Times Square,0.0,True,False,True,25,1,2025-03-09
The FIDI Hotel,274.0,274.0,4.0,8.3,Excellent,1658.0,Financial District,0.0,True,True,False,25,1,2025-03-09
Westgate New York Grand Central,315.0,1040.0,4.0,8.1,Excellent,190.0,Midtown East,0.0,True,True,False,25,1,2025-03-09
Madison LES Hotel,222.0,747.0,3.0,8.0,Excellent,452.0,Chinatown,3.1,True,True,True,25,1,2025-03-09
Wyndham Midtown 45 Hotel,249.0,249.0,3.0,8.1,Excellent,803.0,Midtown East,0.0,False,True,False,25,1,2025-03-09
45 Times Square Hotel,384.0,560.0,5.0,8.5,Excellent,3175.0,Times Square,0.0,True,True,False,25,1,2025-03-09
Courtyard New York JFK Airport,261.0,519.0,3.0,8.0,Excellent,2092.0,John F. Kennedy International Airport,16.8,True,True,True,25,1,2025-03-09
The Muse New York,365.0,1002.0,5.0,8.8,Excellent,395.0,Times Square,0.0,True,True,False,25,1,2025-03-09
Hilton New York Times Square,361.0,1110.0,4.0,8.0,Excellent,953.0,Times Square,0.0,True,False,True,25,1,2025-03-09
"Holiday Inn Express New York City Times Square, an IHG Hotel",299.0,299.0,3.0,7.9,Very good,224.0,Times Square,0.0,True,True,True,25,1,2025-03-09
Feather Factory Hotel,244.0,362.0,3.0,8.1,Excellent,2587.0,LaGuardia Airport,2.0,True,True,True,25,1,2025-03-09
Hotel Mirage Brooklyn,151.0,329.0,3.0,7.1,Very good,196.0,Brooklyn,6.8,False,True,False,25,1,2025-03-09
Marriott New York JFK Airport,333.0,636.0,5.0,8.4,Excellent,1007.0,John F. Kennedy International Airport,16.6,True,False,True,25,1,2025-03-09
Hyatt Centric Times Square New York,331.0,331.0,5.0,8.7,Excellent,2548.0,Times Square,0.0,True,True,False,25,1,2025-03-09
AKA Central Park,414.0,414.0,4.0,8.9,Excellent,7.0,Midtown West,0.0,False,True,False,25,1,2025-03-09
Holiday Inn Manhattan 6th Ave - Chelsea,294.0,624.0,3.0,7.8,Very good,4183.0,Chelsea,0.0,True,True,True,25,1,2025-03-09
Wyndham Garden Brooklyn Sunset Park,197.0,434.0,4.0,7.9,Very good,1685.0,Brooklyn,9.7,True,True,True,25,1,2025-03-09
KAMA CENTRAL PARK,335.0,335.0,1.0,7.9,Very good,3982.0,Upper West Side,3.7,False,True,False,25,1,2025-03-09
Moxy NYC East Village,496.0,955.0,4.0,8.4,Excellent,2082.0,Lower East Side,1.1,True,False,False,25,1,2025-03-09
414 Hotel,151.0,151.0,2.0,6.9,Good,14.0,Times Square,0.0,True,True,False,25,1,2025-03-09
Hotel Le Bleu,201.0,506.0,3.0,7.8,Very good,308.0,Brooklyn,7.0,True,True,False,25,1,2025-03-09
Moxy NYC Times Square,337.0,950.0,4.0,8.3,Excellent,6350.0,Times Square,0.0,True,True,False,25,1,2025-03-09
Days Inn by Wyndham Staten Island,137.0,315.0,2.0,7.9,Very good,29.0,Staten Island,16.1,True,False,True,25,1,2025-03-09
Laguardia Plaza Hotel,250.0,607.0,4.0,8.2,Excellent,60.0,LaGuardia Airport,7.8,True,True,True,25,1,2025-03-09
Leo House,200.0,200.0,3.0,8.1,Excellent,3715.0,Chelsea,0.1,False,True,False,25,1,2025-03-09
NU Hotel,237.0,754.0,5.0,8.6,Excellent,251.0,Brooklyn,5.3,True,False,True,25,1,2025-03-09
Hilton Garden Inn New York West 35th Street,327.0,633.0,3.0,8.4,Excellent,4282.0,Times Square,0.0,True,False,True,25,1,2025-03-09
Element New York Times Square West,262.0,1037.0,3.0,8.2,Excellent,8464.0,Times Square,0.0,True,True,True,25,1,2025-03-09
citizenM New York Times Square,427.0,569.0,4.0,8.7,Excellent,4261.0,Times Square,0.0,True,False,True,25,1,2025-03-09
"Red Roof PLUS+ Jamaica, NY - JFK Airport",189.0,189.0,5.0,7.8,Very good,21.0,John F. Kennedy International Airport,14.7,True,False,False,25,1,2025-03-09
Residence Inn By Marriott New York Jfk Airport,302.0,393.0,3.0,8.7,Excellent,815.0,John F. Kennedy International Airport,16.6,True,False,True,25,1,2025-03-09
LIC Hotel,273.0,445.0,3.0,8.6,Excellent,366.0,Long Island City,1.4,True,True,True,25,1,2025-03-09
Hotel Indigo Lower East Side,308.0,897.0,5.0,8.1,Excellent,187.0,Lower East Side,2.0,True,True,True,25,1,2025-03-09
Aura Hotel Times Square,306.0,605.0,4.0,7.8,Very good,443.0,Times Square,0.0,True,True,True,25,1,2025-03-09
The Manhattan Club,353.0,1213.0,4.0,8.6,Excellent,232.0,Midtown West,0.0,True,False,True,25,1,2025-03-09
Concorde Hotel New York,362.0,1247.0,4.0,8.9,Excellent,2192.0,Midtown East,0.0,True,True,False,25,1,2025-03-09
W New York - Times Square,378.0,1068.0,5.0,8.1,Excellent,1975.0,Times Square,0.0,True,True,True,25,1,2025-03-09
Park Lane New York,448.0,1171.0,5.0,8.4,Excellent,76.0,Upper East Side,0.0,True,False,False,25,1,2025-03-09
Hampton Inn Manhattan/Times Square Central,340.0,1099.0,5.0,8.7,Excellent,756.0,Times Square,0.0,True,False,True,25,1,2025-03-09
Highbridge Hotel,313.0,485.0,3.0,8.7,Excellent,196.0,Bronx,9.1,True,False,True,25,1,2025-03-09
Arlo Williamsburg,487.0,836.0,4.0,8.1,Excellent,116.0,Brooklyn,1.9,True,True,True,25,1,2025-03-09
,,,,,,,,0.0,False,True,False,25,1,2025-03-09
,,,,,,,,0.0,True,False,False,25,1,2025-03-09
JW Marriott Essex House New York,674.0,1664.0,5.0,8.5,Excellent,19.0,Midtown West,0.0,True,True,True,25,1,2025-03-09
Coda Williamsburg,412.0,669.0,4.0,7.9,Very good,1098.0,Brooklyn,2.1,True,True,True,25,1,2025-03-09
The Gregorian Hotel,349.0,920.0,4.0,8.4,Excellent,1516.0,Times Square,0.0,True,True,False,25,1,2025-03-09
Hudson River Hotel,319.0,473.0,5.0,7.0,Very good,411.0,Times Square,0.0,True,False,False,25,1,2025-03-09
Kimpton Hotel Eventi,498.0,698.0,4.0,8.6,Excellent,1168.0,Chelsea,0.0,True,True,False,25,1,2025-03-09
Belvedere Hotel,337.0,521.0,5.0,8.1,Excellent,7194.0,Times Square,0.0,True,True,False,25,1,2025-03-09
Courtyard New York Manhattan/SoHo,389.0,389.0,5.0,8.4,Excellent,641.0,Soho,2.1,False,True,False,25,1,2025-03-09
Courtyard by Marriott New York World Trade Center Area,275.0,743.0,3.0,8.4,Excellent,2539.0,Financial District,4.3,True,True,False,25,1,2025-03-09
"Vista LIC Hotel, BW Premier Collection",195.0,544.0,5.0,8.0,Excellent,2129.0,Long Island City,1.9,True,True,False,25,1,2025-03-09
"Insignia Hotel Brooklyn, Ascend Hotel Collection",198.0,771.0,5.0,8.4,Excellent,276.0,Brooklyn,11.6,True,False,True,25,1,2025-03-09
Hotel Belleclaire,380.0,625.0,4.0,8.3,Excellent,5655.0,Upper West Side,1.4,True,False,True,25,1,2025-03-09
Renaissance New York Harlem Hotel,320.0,832.0,4.0,8.3,Excellent,30.0,Harlem,5.4,True,True,False,25,1,2025-03-09
Q4 Hotel and Hostel,87.0,87.0,1.0,7.9,Very good,113.0,Long Island City,2.0,False,True,False,25,1,2025-03-09
La Quinta Inn & Suites by Wyndham Times Square South,391.0,1039.0,5.0,8.7,Excellent,4536.0,Times Square,0.0,True,False,True,25,1,2025-03-09
Essence hotel,175.0,700.0,5.0,7.4,Very good,16.0,Brooklyn,6.3,True,False,False,25,1,2025-03-09
Hyatt Centric Wall Street,285.0,285.0,5.0,8.7,Excellent,1877.0,Financial District,4.4,True,False,True,25,1,2025-03-09
Arthouse Hotel,304.0,799.0,4.0,8.4,Excellent,245.0,Upper West Side,1.4,True,False,True,25,1,2025-03-09
The Westin New York at Times Square,399.0,1357.0,5.0,8.4,Excellent,2829.0,Times Square,0.0,True,True,False,25,1,2025-03-09
Holiday Inn Express New York City Chelsea,271.0,793.0,3.0,8.1,Excellent,4209.0,Chelsea,0.0,True,True,True,25,1,2025-03-09
Lamartine Chelsea,203.0,203.0,2.0,7.5,Very good,354.0,Chelsea,0.0,True,False,False,25,1,2025-03-09
The Solita Soho Hotel,272.0,454.0,3.0,7.9,Very good,1426.0,Chinatown,2.6,True,False,False,25,1,2025-03-09
The Luxury Collection Hotel Manhattan Midtown,594.0,835.0,5.0,8.2,Excellent,621.0,Midtown West,0.0,True,True,False,25,1,2025-03-09
AKA Times Square,398.0,398.0,4.0,9.5,Exceptional,12.0,Times Square,0.0,False,True,False,25,1,2025-03-09
"Staypineapple, An Artful Hotel, Midtown",295.0,633.0,3.0,8.7,Excellent,2049.0,Times Square,0.0,True,False,False,25,1,2025-03-09
Hyatt Herald Square New York,294.0,294.0,4.0,8.3,Excellent,1603.0,Gramercy,0.0,True,True,True,25,1,2025-03-09
Casa Blanca Hotel Brooklyn,209.0,312.0,3.0,7.1,Very good,342.0,Brooklyn,4.3,True,True,False,25,1,2025-03-09
Holiday Inn Express Long Island City E New York,188.0,436.0,5.0,8.9,Excellent,3.0,Long Island City,2.1,True,True,True,25,1,2025-03-09
Little Charlie Hotel,326.0,326.0,4.0,8.8,Excellent,25.0,Midtown East,0.0,True,False,True,25,1,2025-03-09
The Lucerne Hotel,343.0,656.0,4.0,8.6,Excellent,2654.0,Upper West Side,1.6,True,True,True,25,1,2025-03-09
Wingate by Wyndham Long Island City,232.0,338.0,5.0,8.3,Excellent,2706.0,Long Island City,1.3,True,False,True,25,1,2025-03-09
The Wall Street Inn,223.0,548.0,3.0,8.7,Excellent,299.0,Financial District,4.5,True,False,True,25,1,2025-03-09
Residence Inn New York Queens,275.0,656.0,3.0,7.9,Very good,375.0,Long Island City,1.2,True,False,True,25,1,2025-03-09
Wingate by Wyndham New York Midtown South/5th Ave,305.0,633.0,5.0,8.6,Excellent,2813.0,Times Square,0.0,True,True,True,25,1,2025-03-09
Fairfield Inn & Suites New York Manhattan/Times Square South,351.0,577.0,4.0,8.6,Excellent,7510.0,Times Square,0.0,True,True,True,25,1,2025-03-09
Hudson Yards Hotel,284.0,399.0,2.0,7.4,Very good,16.0,Midtown West,0.0,True,False,False,25,1,2025-03-09
Hotel Indigo: Flushing - LaGuardia,250.0,550.0,5.0,8.1,Excellent,809.0,LaGuardia Airport,10.6,True,False,True,25,1,2025-03-09
"Mayfair Hotel, Ascend Hotel Collection",250.0,422.0,3.0,8.2,Excellent,2742.0,Times Square,0.0,True,True,False,25,1,2025-03-09
Quality Inn JFK Airport Rockaway Blvd,158.0,259.0,2.0,6.9,Good,45.0,John F. Kennedy International Airport,17.7,True,True,True,25,1,2025-03-09
Holiday Inn Express Maspeth Hotel,209.0,453.0,5.0,8.7,Excellent,69.0,Queens,5.6,True,False,True,25,1,2025-03-09
Comfort Inn Manhattan - Midtown West,238.0,536.0,5.0,7.6,Very good,99.0,Midtown West,0.0,True,False,True,25,1,2025-03-09
Homewood Suites New York Midtown Manhattan Times Sq South,262.0,891.0,5.0,8.5,Excellent,5420.0,Times Square,0.0,True,True,True,25,1,2025-03-09
Fairfield Inn by Marriott New York Manhattan/Financial District,276.0,661.0,3.0,8.0,Excellent,3895.0,Financial District,4.2,True,False,True,25,1,2025-03-09
SpringHill Suites by Marriott New York Queens,250.0,542.0,5.0,8.0,Excellent,55.0,Long Island City,1.2,True,True,True,25,1,2025-03-09
Artezen Hotel,501.0,780.0,4.0,9.2,Exceptional,1722.0,Financial District,4.0,True,True,False,25,1,2025-03-09
Royalton Park Avenue,429.0,749.0,5.0,8.6,Excellent,2739.0,Gramercy,0.0,True,False,False,25,1,2025-03-09
U.S. Pacific Hotel,140.0,152.0,1.0,6.6,Good,198.0,Chinatown,2.7,True,True,False,25,1,2025-03-09
Franklin Guesthouse,393.0,508.0,4.0,8.9,Excellent,77.0,Brooklyn,1.2,True,True,False,25,1,2025-03-09
Hotel Stanford,354.0,537.0,3.0,8.2,Excellent,1213.0,Gramercy,0.0,True,True,True,25,1,2025-03-09
Hampton Inn Brooklyn/Downtown,266.0,697.0,3.0,8.6,Excellent,2296.0,Brooklyn,4.5,True,True,True,25,1,2025-03-09
Executive Hotel Le Soleil New York,464.0,839.0,4.0,8.7,Excellent,4914.0,Times Square,0.0,True,True,True,25,1,2025-03-09
Hotel Five44,,,3.0,8.1,Excellent,6.0,Midtown West,0.0,False,True,False,25,1,2025-03-09
SoHo 54,324.0,473.0,3.0,7.9,Very good,4327.0,Soho,2.5,True,False,False,25,1,2025-03-09
Moxy Brooklyn Williamsburg,486.0,854.0,4.0,8.8,Excellent,12.0,Brooklyn,2.8,True,False,True,25,1,2025-03-09
BeHome by LuxUrban,262.0,445.0,2.0,6.6,Good,204.0,Times Square,0.0,True,True,False,25,1,2025-03-09
World Center Hotel,298.0,536.0,4.0,8.5,Excellent,193.0,Financial District,4.1,True,False,False,25,1,2025-03-09
M Social Times Square,389.0,1448.0,4.0,8.5,Excellent,11171.0,Times Square,0.0,True,False,True,25,1,2025-03-09
"Hilton Garden Inn West 37th/Times Square South, NY",330.0,697.0,3.0,8.3,Excellent,4504.0,Times Square,0.0,True,False,True,25,1,2025-03-09
Romer Hell's Kitchen,373.0,706.0,4.0,8.7,Excellent,2680.0,Times Square,0.0,True,True,False,25,1,2025-03-09
Best Western PREMIER Herald Square,268.0,563.0,3.0,8.4,Excellent,238.0,Times Square,0.0,True,False,True,25,1,2025-03-09
MADE Hotel,527.0,691.0,5.0,8.8,Excellent,1250.0,Chelsea,0.0,True,False,False,25,1,2025-03-09
Kasa Lantern Lower East Side,149.0,149.0,4.0,8.1,Excellent,41.0,Lower East Side,2.3,False,True,False,25,1,2025-03-09
Club Quarters Hotel Grand Central,304.0,502.0,4.0,8.7,Excellent,389.0,Midtown East,0.0,True,False,False,25,1,2025-03-09
Renaissance New York Flushing Hotel at Tangram,230.0,702.0,4.0,8.5,Excellent,30.0,LaGuardia Airport,10.5,True,True,True,25,1,2025-03-09
Holiday Inn Express NYC Brooklyn - Sunset Park,188.0,806.0,5.0,8.4,Excellent,176.0,Brooklyn,10.1,True,True,True,25,1,2025-03-09
Millennium Downtown New York,359.0,359.0,4.0,7.7,Very good,649.0,Financial District,3.9,True,False,True,25,1,2025-03-09
Moxy NYC Chelsea,371.0,869.0,4.0,8.4,Excellent,3367.0,Chelsea,0.0,True,False,False,25,1,2025-03-09
Carlton Arms Hotel,,,2.0,7.4,Very good,2192.0,Gramercy,0.0,False,True,False,25,1,2025-03-09
Hotel Richland LES,219.0,960.0,2.0,8.3,Excellent,1995.0,Chinatown,2.9,True,True,False,25,1,2025-03-09
The Standard - East Village,725.0,783.0,4.0,8.6,Excellent,55.0,Lower East Side,1.5,True,True,True,25,1,2025-03-09
The Herald Hotel by LuxUrban,340.0,874.0,5.0,8.0,Excellent,662.0,Times Square,0.0,True,True,False,25,1,2025-03-09
INNSiDE by Meliá New York Nomad,405.0,889.0,5.0,8.6,Excellent,1065.0,Chelsea,0.0,True,True,True,25,1,2025-03-09
Kixby,302.0,894.0,4.0,8.6,Excellent,721.0,Times Square,0.0,True,False,False,25,1,2025-03-09
1 Hotel Brooklyn Bridge,805.0,1047.0,5.0,8.5,Excellent,843.0,Brooklyn,4.2,True,True,True,25,1,2025-03-09
The Lodge Red Hook,215.0,401.0,3.0,8.3,Excellent,3795.0,Brooklyn,0.0,True,True,True,25,1,2025-03-09
Hyatt Place New York Midtown South,240.0,240.0,5.0,8.6,Excellent,287.0,Times Square,0.0,True,True,True,25,1,2025-03-09
Conrad New York Downtown,634.0,1096.0,5.0,9.1,Exceptional,1796.0,Financial District,3.8,True,False,True,25,1,2025-03-09
New York LaGuardia Airport Marriott,266.0,549.0,4.0,8.4,Excellent,990.0,LaGuardia Airport,7.7,True,False,True,25,1,2025-03-09
"Voco Times Square South, New York",299.0,741.0,5.0,8.1,Excellent,5352.0,Times Square,0.0,True,False,True,25,1,2025-03-09
Best Western Premier Empire State Hotel,261.0,655.0,3.0,8.7,Excellent,282.0,Gramercy,0.0,True,False,False,25,1,2025-03-09
The Michelangelo New York Hotel,386.0,907.0,4.0,8.6,Excellent,2304.0,Times Square,0.0,True,False,True,25,1,2025-03-09
Hilton Garden Inn New York/Central Park South-Midtown West,326.0,1213.0,5.0,8.1,Excellent,195.0,Midtown West,0.0,True,True,True,25,1,2025-03-09
Motto by Hilton New York City Chelsea,359.0,1111.0,4.0,8.7,Excellent,3659.0,Chelsea,0.0,True,False,False,25,1,2025-03-09
Residence Inn New York Downtown Manhattan/World Trade Center Area,295.0,861.0,5.0,8.7,Excellent,1946.0,Financial District,4.0,True,False,True,25,1,2025-03-09
Knights Inn Brooklyn Sunset Park,144.0,441.0,2.0,7.1,Very good,249.0,Brooklyn,10.1,True,False,False,25,1,2025-03-09
Aiden by Best Western Long Island City New York,151.0,449.0,5.0,7.5,Very good,327.0,Long Island City,1.3,True,True,False,25,1,2025-03-09
Now Now NoHo,,,,,,,Greenwich Village,1.7,False,True,False,25,1,2025-03-09
Hotel TREMONT Bronx Yankee Stadium,179.0,491.0,5.0,7.3,Very good,140.0,Bronx,11.2,True,False,False,25,1,2025-03-09
SpringHill Suites by Marriott New York Midtown Manhattan/Fifth Avenue,339.0,869.0,5.0,8.7,Excellent,15.0,Times Square,0.0,True,False,True,25,1,2025-03-09
Off Soho Suites Hotel,269.0,578.0,2.0,8.4,Excellent,299.0,Lower East Side,2.2,True,False,False,25,1,2025-03-09
The Time New York,314.0,314.0,5.0,8.1,Excellent,175.0,Times Square,0.0,True,True,False,25,1,2025-03-09
Comfort Inn Prospect Park-Brooklyn,204.0,588.0,5.0,8.2,Excellent,1996.0,Brooklyn,8.2,True,True,True,25,1,2025-03-09
NY Moore Hostel,302.0,302.0,2.0,8.3,Excellent,3059.0,Brooklyn,4.5,False,True,False,25,1,2025-03-09
Hyatt Place New York / Chelsea,376.0,376.0,4.0,8.2,Excellent,8386.0,Chelsea,0.0,True,False,True,25,1,2025-03-09
Hilton Club The Quin New York,561.0,716.0,5.0,9.0,Exceptional,2228.0,Midtown West,0.0,True,False,True,25,1,2025-03-09
NobleDEN Hotel,514.0,656.0,4.0,9.2,Exceptional,543.0,Chinatown,2.6,True,False,False,25,1,2025-03-09
Manhattan Bowery Lodge,158.0,158.0,2.0,7.2,Very good,38.0,Chinatown,2.8,False,True,False,25,1,2025-03-09
The High Line Hotel,1083.0,1083.0,4.0,7.9,Very good,160.0,Chelsea,0.3,True,True,False,25,1,2025-03-09
Adria Hotel and Conference Center,246.0,382.0,3.0,8.1,Excellent,198.0,LaGuardia Airport,16.8,True,False,True,25,1,2025-03-09
Best Western Brooklyn-Coney Island Inn,159.0,444.0,5.0,8.5,Excellent,49.0,Brooklyn,16.8,True,False,True,25,1,2025-03-09
Cambria Hotel New York - Chelsea,363.0,553.0,5.0,8.3,Excellent,276.0,Chelsea,0.0,True,False,False,25,1,2025-03-09
"Park South Hotel, Part Of Jdv By Hyatt",384.0,384.0,4.0,8.7,Excellent,46.0,Gramercy,0.0,True,False,False,25,1,2025-03-09
Canal Loft Hotel,224.0,224.0,5.0,7.4,Very good,441.0,Chinatown,2.8,True,True,False,25,1,2025-03-09
Radio City Apartments,373.0,526.0,5.0,8.7,Excellent,8210.0,Times Square,0.0,True,True,False,25,1,2025-03-09
Hotel 32 32,316.0,316.0,4.0,7.4,Very good,79.0,Gramercy,0.0,True,True,False,25,1,2025-03-09
Extended Stay America Suites - New York City - LaGuardia Airport,189.0,430.0,5.0,7.9,Very good,117.0,LaGuardia Airport,11.6,True,False,True,25,1,2025-03-09
Red Carpet Inn Brooklyn,,,2.0,5.7,Review score,86.0,Brooklyn,7.2,False,True,False,25,1,2025-03-09
Voco The Franklin New York,476.0,476.0,5.0,8.4,Excellent,747.0,Upper East Side,2.2,True,True,False,25,1,2025-03-09
Riu Plaza New York Times Square,438.0,1033.0,4.0,8.7,Excellent,7644.0,Times Square,0.0,True,True,True,25,1,2025-03-09
Holiday Inn Express & Suites Woodside LaGuardia Airport,208.0,413.0,5.0,8.6,Excellent,1840.0,LaGuardia Airport,5.2,True,False,True,25,1,2025-03-09
Sheraton New York Times Square Hotel,287.0,1440.0,4.0,7.6,Very good,256.0,Midtown West,0.0,True,True,True,25,1,2025-03-09
City Club Hotel,434.0,434.0,4.0,7.9,Very good,897.0,Times Square,0.0,True,False,True,25,1,2025-03-09
Hilton Garden Inn New York/Midtown Park Ave,335.0,554.0,3.0,8.3,Excellent,2716.0,Gramercy,0.0,True,False,True,25,1,2025-03-09
