name,original_price,discounted_price,discount,review_score,review_title,number_of_reviews,star_rating,is_apartment,neighborhood,kms_from_centre,location_score,bed_type,room_type,breakfast_included,free_cancellation,prepayment_needed,time_to_travel,length_of_stay,snapshot_date
Da Vinci Hotel,774,774,False,7.4,Good,"1,467",3.0,False,"Manhattan, New York",,9.4,1 large double bed,Standard Queen Room,False,True,True,26,4,2025-02-03
Hotel Mimosa,689,689,False,8.3,Very good,"1,111",3.0,False,"Chinatown, New York",,,1 large double bed,Queen Room,False,True,True,26,4,2025-02-03
Hotel Hayden New York,868,834,True,7.1,Good,"3,146",4.0,False,"Chelsea, New York",,,1 extra-large double bed,Superior King Room,False,True,False,26,4,2025-02-03
"The New Yorker, A Wyndham Hotel",793,793,False,7.7,Good,"15,624",4.0,False,"Hell's Kitchen, New York",,9.4,1 large double bed,Standard Queen Room with View,False,True,True,26,4,2025-02-03
The Chelsean New York,1077,892,True,7.0,Good,"2,730",3.0,False,"Chelsea, New York",,,2 double beds,Double Room - Disability Access,False,True,True,26,4,2025-02-03
Archer Hotel New York,1435,1435,False,8.8,Fabulous,"1,025",4.0,False,"Manhattan, New York",,9.5,1 double bed,Room Type Selected by Hotel,False,True,False,26,4,2025-02-03
"The Mayfair Hotel Times Square, Ascend Hotel Collection",1001,1001,False,8.6,Fabulous,"1,902",3.0,False,"Manhattan, New York",,9.6,1 double bed,Deluxe Double Room - Non Smoking,False,True,False,26,4,2025-02-03
Fairfield Inn by Marriott New York Manhattan/Financial District,761,761,False,7.8,Good,"3,622",3.0,False,"Manhattan, New York",,,1 extra-large double bed,King Room,True,True,False,26,4,2025-02-03
BeHome by LuxUrban,812,653,True,6.5,Review score,"1,365",3.0,False,"Hell's Kitchen, New York",,9.3,1 large double bed,Queen Room - Non-Smoking,False,False,True,26,4,2025-02-03
Hotel Mulberry,859,859,False,8.5,Very good,782,3.0,False,"Chinatown, New York",,,1 extra-large double bed,Deluxe King Room,False,True,True,26,4,2025-02-03
Cambria Hotel New York - Chelsea,1024,1024,False,7.9,Good,"4,003",4.0,False,"Chelsea, New York",,,1 extra-large double bed,King Room - Disability Access,False,False,True,26,4,2025-02-03
citizenM New York Bowery,1191,1074,True,8.7,Fabulous,"3,313",4.0,False,"Lower East Side, New York",,,1 extra-large double bed,King Room,False,True,True,26,4,2025-02-03
Grayson Hotel,1533,1533,False,8.5,Very good,"1,053",4.0,False,"Manhattan, New York",,9.5,1 extra-large double bed,King Room with City View,False,True,False,26,4,2025-02-03
Pod Times Square,892,782,True,8.2,Very good,"23,078",3.0,False,"Hell's Kitchen, New York",,9.4,1 double bed,Full Pod,False,True,False,26,4,2025-02-03
Hyatt Place New York Chelsea,971,971,False,7.9,Good,"18,010",4.0,False,"Chelsea, New York",,,1 extra-large double bed,King Room,True,True,False,26,4,2025-02-03
DoubleTree by Hilton New York Downtown,829,829,False,7.5,Good,"3,935",4.0,False,"Manhattan, New York",,,1 extra-large double bed,King Room,False,False,True,26,4,2025-02-03
Romer Hell's Kitchen,1371,1312,True,8.6,Fabulous,"2,425",4.0,False,"Hell's Kitchen, New York",,9.5,1 extra-large double bed,Deluxe King Hearing Accessible,False,False,True,26,4,2025-02-03
Chambers powered by Sonder,1441,1441,False,8.1,Very good,685,4.0,False,"Manhattan, New York",,9.6,1 large double bed,Queen Room - Disability Access,False,False,True,26,4,2025-02-03
"Hotel Indigo NYC Financial District, an IHG Hotel",890,890,False,8.8,Fabulous,"1,542",3.0,False,"Manhattan, New York",,9.5,1 extra-large double bed,Standard King Room,False,False,True,26,4,2025-02-03
The Ludlow Hotel,1733,1733,False,9.0,Superb,"1,151",4.0,False,"Lower East Side, New York",,,1 large double bed,Queen Studio - High Floor,False,True,False,26,4,2025-02-03
UNTITLED at 3 Freeman Alley,1249,1138,True,8.4,Very good,565,4.0,False,"Lower East Side, New York",,,1 large double bed,Studio Queen,True,True,True,26,4,2025-02-03
NoMo SoHo,1219,1169,True,7.7,Good,"1,410",4.0,False,"SoHo, New York",,,1 large double bed,Classic Queen,False,False,True,26,4,2025-02-03
Royalton New York,1166,1166,False,7.5,Good,"3,095",4.0,False,"Manhattan, New York",,9.4,1 large double bed,Standard Queen Room,False,False,True,26,4,2025-02-03
Hudson Yards Hotel,985,791,True,6.0,Review score,205,3.0,False,"Hell's Kitchen, New York",,,1 extra-large double bed,Standard King Room,False,True,False,26,4,2025-02-03
The Washington by LuxUrban,1248,912,True,7.7,Good,"9,443",4.0,False,"Manhattan, New York",,9.4,1 extra-large double bed,Deluxe King Room - Non-Smoking,False,False,True,26,4,2025-02-03
"The Jewel Hotel, New York",980,980,False,8.6,Fabulous,"3,127",4.0,False,"Manhattan, New York",,9.8,1 large double bed,Superior Room,False,False,True,26,4,2025-02-03
The Gotham Hotel,1378,1378,False,8.5,Very good,"1,709",4.0,False,"Midtown East, New York",,9.5,1 large double bed,Queen Room,False,False,True,26,4,2025-02-03
The FIDI Hotel,824,824,False,8.1,Very good,"1,459",4.0,False,"Manhattan, New York",,,1 large double bed,Standard Queen,False,True,False,26,4,2025-02-03
The Dominick Hotel,2425,1878,True,8.7,Fabulous,"1,144",5.0,False,"SoHo, New York",,9.4,1 extra-large double bed,Hudson Square King Room,False,True,True,26,4,2025-02-03
NH Collection New York Madison Avenue,1279,1279,False,8.4,Very good,"1,973",4.0,False,"Murray Hill, New York",,9.5,1 large double bed,Superior Room,False,False,True,26,4,2025-02-03
City Club Hotel,1178,1084,True,7.3,Good,"2,517",4.0,False,"Manhattan, New York",,,1 double bed,Petite Room,False,True,True,26,4,2025-02-03
Hotel Belleclaire Central Park,1067,1067,False,8.1,Very good,"5,083",4.0,False,"Upper West Side, New York",,9.3,1 large double bed,Deluxe 1 Queen Bed,True,True,True,26,4,2025-02-03
Henn na Hotel New York,1341,1159,True,8.6,Fabulous,"3,291",4.0,False,"Manhattan, New York",,9.5,1 extra-large double bed,Handicap Accessible Room,False,True,False,26,4,2025-02-03
Solita Soho Hotel,939,817,True,7.8,Good,"1,235",3.0,False,"Little Italy, New York",,,1 large double bed,Queen Room - Disability Access,False,True,False,26,4,2025-02-03
Best Western Premier Empire State Hotel,871,871,False,8.5,Very good,"1,500",3.0,False,"NoMad, New York",,9.3,1 extra-large double bed,King Room - Non-Smoking,False,False,True,26,4,2025-02-03
Comfort Inn Manhattan - Midtown West,840,840,False,7.0,Good,"1,026",3.0,False,"Hell's Kitchen, New York",,,1 large double bed,Queen Room - Non-Smoking,True,True,True,26,4,2025-02-03
Pod 51,836,733,True,7.9,Good,"11,278",3.0,False,"Midtown East, New York",,9.3,1 double bed,Standard Double Room,False,True,False,26,4,2025-02-03
Courtyard by Marriott New York Manhattan/Central Park,1300,1300,False,8.2,Very good,"5,517",4.0,False,"Manhattan, New York",,9.5,1 large double bed,King or Queen Room with City View,False,True,False,26,4,2025-02-03
CIVILIAN Hotel,1143,1143,False,8.6,Fabulous,"4,743",4.0,False,"Hell's Kitchen, New York",,9.6,1 large double bed,Double Room,False,True,True,26,4,2025-02-03
Pod 39,912,800,True,8.3,Very good,"12,814",3.0,False,"Murray Hill, New York",,9.5,2 single beds,Twin Room,False,True,False,26,4,2025-02-03
TownePlace Suites by Marriott New York Manhattan/Chelsea,1061,1061,False,8.2,Very good,"7,530",4.0,False,"Chelsea, New York",,9.4,,King Studio,True,True,True,26,4,2025-02-03
DoubleTree by Hilton Hotel New York City - Chelsea,938,938,False,7.1,Good,"3,607",4.0,False,"Chelsea, New York",,,1 extra-large double bed,King Room - Non-Smoking,False,True,False,26,4,2025-02-03
La Quinta by Wyndham Time Square South,997,997,False,8.5,Very good,"4,318",3.0,False,"Hell's Kitchen, New York",,9.3,1 extra-large double bed,King Room - Non-Smoking,True,True,False,26,4,2025-02-03
Millennium Hotel Broadway Times Square,1215,1056,True,7.4,Good,"7,892",4.0,False,"Manhattan, New York",,9.4,1 large double bed,Standard Queen Room,False,True,False,26,4,2025-02-03
17John,1185,1185,False,8.7,Fabulous,209,3.0,True,"Manhattan, New York",,,,King Studio,False,True,True,26,4,2025-02-03
Hilton Club The Central at 5th New York,1415,1415,False,9.0,Superb,802,3.0,False,"Midtown East, New York",,9.8,1 extra-large double bed,King Studio,False,False,True,26,4,2025-02-03
Leon Hotel LES,1030,924,True,8.0,Very good,"2,561",3.0,False,"Lower East Side, New York",,,1 extra-large double bed,Deluxe King Room,False,True,False,26,4,2025-02-03
The Marlton Hotel,1526,1375,True,8.4,Very good,"1,172",4.0,False,"Greenwich Village, New York",,9.5,1 double bed,Double Room,True,True,False,26,4,2025-02-03
Life Hotel New York,1221,1060,True,8.0,Very good,801,4.0,False,"NoMad, New York",,9.4,1 extra-large double bed,Standard King Room,False,True,True,26,4,2025-02-03
Hotel Five44,844,844,False,7.6,Good,883,3.0,False,"Hell's Kitchen, New York",,,1 double bed,Deluxe Queen Room,False,True,True,26,4,2025-02-03
Elevate Apartment at Times Square - Cozy Studio in Times Square and Nearby Restaurants,881,881,False,7.9,Good,6,3.0,True,"Hell's Kitchen, New York",,,,Apartment,False,True,True,26,4,2025-02-03
Hampton Inn by Hilton New York Times Square,1202,1202,False,7.8,Good,"2,432",3.0,False,"Manhattan, New York",,9.5,1 extra-large double bed,King Room,True,False,True,26,4,2025-02-03
ModernHaus SoHo,1786,1551,True,8.2,Very good,"1,064",5.0,False,"SoHo, New York",,,1 large double bed,Standard Queen Room,False,True,True,26,4,2025-02-03
The Shelburne Sonesta New York,1056,1056,False,8.3,Very good,"2,251",4.0,False,"Murray Hill, New York",,,1 large double bed,Queen Room,False,True,False,26,4,2025-02-03
Aura Hotel Times Square Newly Renovated,1593,1593,False,7.6,Good,447,4.0,False,"Manhattan, New York",,9.3,1 single bed,Standard Full,False,False,True,26,4,2025-02-03
SpringHill Suites by Marriott New York Manhattan/Times Square South,1166,1166,False,8.2,Very good,"7,739",4.0,False,"Hell's Kitchen, New York",,,1 large double bed,Queen Room - Non-Smoking,True,True,False,26,4,2025-02-03
Sixty LES,1413,1236,True,7.7,Good,848,4.0,False,"Lower East Side, New York",,,1 large double bed,Queen Studio,False,True,False,26,4,2025-02-03
"The Cloud One New York-Downtown, by the Motel One Group",1111,1111,False,8.6,Fabulous,"6,374",4.0,False,"Manhattan, New York",,9.4,1 extra-large double bed,Standard King Room,False,True,False,26,4,2025-02-03
citizenM New York Times Square,1399,1261,True,8.7,Fabulous,"3,999",4.0,False,"Manhattan, New York",,9.6,1 extra-large double bed,King Room,False,True,True,26,4,2025-02-03
LUMA Hotel - Times Square,1538,1538,False,8.9,Fabulous,"4,173",4.0,False,"Manhattan, New York",,9.7,1 extra-large double bed,Park Plaza King Studio with Sofa Bed,False,True,False,26,4,2025-02-03
SoHo 54,893,819,True,7.6,Good,"3,964",3.0,False,"SoHo, New York",,,1 extra-large double bed,SoHo King,False,True,False,26,4,2025-02-03
"U Hotel Fifth Avenue, Empire State Building",892,892,False,7.9,Good,"3,412",3.0,False,"Manhattan, New York",,9.5,1 extra-large double bed,King Room,False,False,True,26,4,2025-02-03
Days Inn by Wyndham New York Chinatown,859,859,False,7.7,Good,11,,,"Lower East Side, New York",,,1 large double bed,Deluxe Queen Room - Non-Smoking,True,True,False,26,4,2025-02-03
M Social Hotel Times Square New York,1319,1207,True,8.4,Very good,"11,798",4.0,False,"Manhattan, New York",,9.6,1 extra-large double bed,Social City View King,False,False,True,26,4,2025-02-03
Soul Food 'Mont Morris',825,622,True,9.2,Superb,383,3.0,False,"Harlem, New York",,,1 double bed,Deluxe Double Room,False,False,True,26,4,2025-02-03
The Manhattan Club,1538,1538,False,8.2,Very good,"4,222",4.0,False,"Manhattan, New York",,9.6,,One-Bedroom Suite,False,False,True,26,4,2025-02-03
The Belvedere Hotel,1119,938,True,7.9,Good,"5,920",3.0,False,"Hell's Kitchen, New York",,9.4,2 double beds,Double Room with Two Double Beds - Disability Access,False,True,True,26,4,2025-02-03
Citadines Connect Fifth Avenue New York,1338,1032,True,7.4,Good,"3,264",3.0,False,"Manhattan, New York",,9.4,1 extra-large double bed,Premier King Room,True,True,False,26,4,2025-02-03
The Benjamin Royal Sonesta New York,1322,1322,False,8.1,Very good,844,5.0,False,"Midtown East, New York",,,1 extra-large double bed,Double Room,False,True,False,26,4,2025-02-03
West Side YMCA,580,499,True,6.6,Review score,"15,319",3.0,False,"Upper West Side, New York",,9.4,1 bunk bed,Bunk Bed Room with Shared Bathroom,False,False,True,26,4,2025-02-03
Virgin Hotels New York City,1785,1655,True,8.3,Very good,"1,418",4.0,False,"NoMad, New York",,,1 extra-large double bed,Chamber King ADA,False,True,True,26,4,2025-02-03
Moxy NYC Lower East Side,1242,1242,False,8.0,Very good,"1,241",4.0,False,"Lower East Side, New York",,,1 extra-large double bed,King Room  - No View,True,False,True,26,4,2025-02-03
Executive Hotel Le Soleil New York,1453,1453,False,8.6,Fabulous,"4,537",4.0,False,"Manhattan, New York",,9.5,1 large double bed,Executive Queen Room,False,True,True,26,4,2025-02-03
Hotel Richland LES,873,873,False,8.2,Very good,"1,524",3.0,False,"Chinatown, New York",,,1 large double bed,Deluxe Queen Room,False,True,True,26,4,2025-02-03
Kixby,931,931,False,8.4,Very good,197,4.0,False,"Manhattan, New York",,,1 large double bed,Superior Queen Room,False,False,True,26,4,2025-02-03
Nolitan Hotel SoHo - New York,1225,987,True,7.8,Good,"1,512",4.0,False,"SoHo, New York",,,1 large double bed,Deluxe Queen Room,False,True,True,26,4,2025-02-03
The Herald by LuxUrban,1246,911,True,7.7,Good,"8,956",3.0,False,"Manhattan, New York",,9.6,1 extra-large double bed,King Room - Non-Smoking,False,False,True,26,4,2025-02-03
Hotel 57 by LuxUrban,943,943,False,7.0,Good,"5,034",4.0,False,"Midtown East, New York",,,1 double bed,Double Room - Non-Smoking,False,False,True,26,4,2025-02-03
Doubletree By Hilton New York Times Square West,1203,1203,False,6.8,Review score,"11,269",4.0,False,"Hell's Kitchen, New York",,,1 extra-large double bed,One King Bed Hearing Accessible,False,True,False,26,4,2025-02-03
Four Points by Sheraton New York Downtown,1047,1047,False,7.8,Good,"1,990",3.0,False,"Manhattan, New York",,,1 extra-large double bed,"Guest Room, 1 King",True,True,False,26,4,2025-02-03
Arthouse Hotel,1259,1259,False,7.9,Good,"2,269",4.0,False,"Upper West Side, New York",,,1 large double bed,Superior Queen,False,True,False,26,4,2025-02-03
Paramount Hotel Times Square,825,825,False,6.8,Review score,"6,186",4.0,False,"Manhattan, New York",,,1 large double bed,Superior Queen Room,False,True,True,26,4,2025-02-03
Hotel St. James,773,773,False,8.1,Very good,"3,208",2.0,False,"Manhattan, New York",,9.7,1 double bed,One Full Bed Room,False,False,True,26,4,2025-02-03
"Hotel 50 Bowery, part of JdV by Hyatt",1126,1126,False,8.5,Very good,961,4.0,False,"Chinatown, New York",,,1 extra-large double bed,King Room,False,True,False,26,4,2025-02-03
Hotel Stanford,1225,1043,True,7.9,Good,136,3.0,False,"Manhattan, New York",,9.4,1 double bed,Superior Queen Room,True,False,True,26,4,2025-02-03
Renaissance New York Chelsea Hotel,1454,1454,False,8.1,Very good,"1,199",4.0,False,"Chelsea, New York",,,1 extra-large double bed,"Guest Room, 1 King",False,True,False,26,4,2025-02-03
2 Bedroom Cozy Central Apartment,1449,1449,False,8.2,Very good,8,3.0,True,"Lower East Side, New York",,,,Two-Bedroom Apartment,False,True,True,26,4,2025-02-03
Washington Square Hotel,1054,1054,False,8.3,Very good,"1,024",4.0,False,"Greenwich Village, New York",,9.5,1 large double bed,Superior Queen Room,False,True,True,26,4,2025-02-03
The Gallivant Times Square,631,631,False,5.7,Review score,"6,102",4.0,False,"Manhattan, New York",,,1 large double bed,Deluxe Queen,False,False,True,26,4,2025-02-03
Margaritaville Resort Times Square,1373,1203,True,8.5,Very good,"3,916",4.0,False,"Manhattan, New York",,9.5,1 large double bed,Premium One Queen Bed Hearing Accessible,False,True,True,26,4,2025-02-03
Aliz Hotel Times Square,1090,1090,False,8.0,Very good,"6,482",4.0,False,"Hell's Kitchen, New York",,,1 extra-large double bed,Deluxe King Room,False,False,True,26,4,2025-02-03
Renaissance New York Harlem Hotel,882,746,True,7.9,Good,"1,063",3.0,False,"Harlem, New York",,,1 extra-large double bed,King Room,False,True,False,26,4,2025-02-03
Shoreham Hotel,870,870,False,7.3,Good,"3,278",4.0,False,"Manhattan, New York",,9.4,1 large double bed,Deluxe Queen Room,False,False,True,26,4,2025-02-03
W New York - Times Square,1574,1574,False,7.9,Good,"1,372",4.0,False,"Manhattan, New York",,9.3,1 extra-large double bed,"Wonderful Guest room, 1 King, City view",False,True,False,26,4,2025-02-03
Soho Grand Hotel,2040,1856,True,8.3,Very good,"1,651",4.0,False,"SoHo, New York",,9.4,1 extra-large double bed,Soho King Room,False,True,True,26,4,2025-02-03
Moxy NYC Chelsea,1441,1441,False,8.3,Very good,"3,098",4.0,False,"Chelsea, New York",,9.3,1 extra-large double bed,King Room,False,True,False,26,4,2025-02-03
"Holiday Inn Lower East Side, an IHG Hotel",858,858,False,7.9,Good,"1,239",4.0,False,"Lower East Side, New York",,,2 double beds,Standard Double Room with Two Double Beds and City View,False,False,True,26,4,2025-02-03
Smyth Tribeca,1849,1524,True,8.3,Very good,751,4.0,False,"Tribeca, New York",,9.3,1 extra-large double bed,Superior King Room,False,True,True,26,4,2025-02-03
Millennium Downtown New York,1363,1078,True,7.1,Good,"5,544",4.0,False,"Manhattan, New York",,,1 extra-large double bed,RENOVATED Premier King - Hudson River View - High Floor,False,False,True,26,4,2025-02-03
American Dream Guest House,1108,1108,False,6.8,Review score,13,,,"Hell's Kitchen, New York",1.1,,1 double bed,Double Room with Terrace,False,False,True,26,5,2025-02-03
"The New Yorker, A Wyndham Hotel",968,968,False,7.7,Good,"15,624",4.0,False,"Hell's Kitchen, New York",2.0,9.4,1 large double bed,Standard Queen Room with View,False,True,True,26,5,2025-02-03
Archer Hotel New York,1809,1809,False,8.8,Fabulous,"1,025",4.0,False,"Manhattan, New York",1.8,9.5,1 extra-large double bed,Classic King Mobility- and Hearing-Accessible Guest Room With Tub,False,True,False,26,5,2025-02-03
