name,original_price,discounted_price,discount,review_score,review_title,number_of_reviews,star_rating,is_apartment,neighborhood,kms_from_centre,location_score,bed_type,room_type,breakfast_included,free_cancellation,prepayment_needed,time_to_travel,length_of_stay,snapshot_date
"Holiday Inn Manhattan 6th Ave - Chelsea, an IHG Hotel",303,303,False,7.6,Good,"3,034",4.0,False,"Chelsea, New York",,,1 large double bed,Standard Queen Room with Communications Accessible Roll-In Shower,False,False,True,1,2,2025-02-04
DoubleTree by Hilton New York Times Square South,439,439,False,8.2,Very good,"6,585",4.0,False,"Hell's Kitchen, New York",,,1 extra-large double bed,King Room,False,True,False,1,2,2025-02-04
Virgin Hotels New York City,789,789,False,8.3,Very good,"1,418",4.0,False,"NoMad, New York",,,1 extra-large double bed,Chamber King,False,False,True,1,2,2025-02-04
Fairfield Inn & Suites New York Manhattan/Downtown East,366,366,False,8.2,Very good,"1,186",3.0,False,"Chinatown, New York",,,1 extra-large double bed,King Room,True,False,True,1,2,2025-02-04
Life Hotel New York,370,370,False,8.0,Very good,802,4.0,False,"NoMad, New York",,9.4,1 double bed,Classic Queen Room,False,False,True,1,2,2025-02-04
Arthouse Hotel,461,461,False,7.9,Good,"2,271",4.0,False,"Upper West Side, New York",,,1 large double bed,Superior Queen,False,False,True,1,2,2025-02-04
"EVEN Hotel New York - Times Square South, an IHG Hotel",416,416,False,8.4,Very good,539,4.0,False,"Hell's Kitchen, New York",,,1 extra-large double bed,Superior King Room,False,False,True,1,2,2025-02-04
"Club Quarters Hotel World Trade Center, New York",372,372,False,8.3,Very good,"4,094",4.0,False,"Manhattan, New York",,9.4,1 large double bed,Small Queen Room,False,False,True,1,2,2025-02-04
The Manhattan at Times Square,257,257,False,5.5,Review score,"7,669",4.0,False,"Manhattan, New York",,,,Standard Room,False,False,True,1,2,2025-02-04
The Ridge,321,321,False,7.6,Good,"1,307",3.0,False,"Lower East Side, New York",,,1 double bed,Standard Double Room,False,False,True,1,2,2025-02-04
TRYP by Wyndham New York City Times Square - Midtown,352,352,False,7.4,Good,"2,717",4.0,False,"Hell's Kitchen, New York",,,Multiple bed types,King Room,False,False,True,1,2,2025-02-04
Hotel Belleclaire Central Park,448,448,False,8.1,Very good,"5,087",4.0,False,"Upper West Side, New York",,9.3,1 large double bed,Deluxe 1 Queen Bed,False,False,True,1,2,2025-02-04
The Pearl Hotel,487,487,False,8.7,Fabulous,"2,099",4.0,False,"Manhattan, New York",,9.7,1 large double bed,Superior Queen Room,True,False,True,1,2,2025-02-04
Fairfield By Marriott New York Manhattan Times Square,429,429,False,8.3,Very good,"5,634",4.0,False,"Hell's Kitchen, New York",,,1 extra-large double bed,King Room with View,True,False,True,1,2,2025-02-04
Lex Hotel NYC,347,347,False,8.2,Very good,"1,534",3.0,False,"Kips Bay, New York",,,1 large double bed,Cozy Queen Room,False,False,True,1,2,2025-02-04
Pod 39,305,305,False,8.3,Very good,"12,820",3.0,False,"Murray Hill, New York",,9.5,2 single beds,Twin Room,False,False,True,1,2,2025-02-04
Embassy Suites By Hilton New York Manhattan Times Square,475,475,False,7.7,Good,"3,986",4.0,False,"Manhattan, New York",,9.3,1 extra-large double bed,King Room,True,False,True,1,2,2025-02-04
"Hotel Shocard Broadway, Times Square",249,249,False,7.0,Good,"2,761",3.0,False,"Manhattan, New York",,9.3,1 double bed,Standard Double Room,False,False,True,1,2,2025-02-04
W New York - Times Square,684,684,False,7.9,Good,"1,369",4.0,False,"Manhattan, New York",,9.3,2 double beds,"Wonderful Guest room, 2 Double, City view",False,False,True,1,2,2025-02-04
Hotel Stanford,395,337,True,7.9,Good,140,3.0,False,"Manhattan, New York",,9.5,1 double bed,Budget Double Room,True,False,True,1,2,2025-02-04
New York Hilton Midtown,602,602,False,7.4,Good,"2,017",3.0,False,"Manhattan, New York",,9.4,1 large double bed,Urban 1 Queen Bed,False,False,True,1,2,2025-02-04
DoubleTree by Hilton New York Midtown Fifth Ave,452,452,False,7.6,Good,"1,707",4.0,False,"Manhattan, New York",,9.4,1 large double bed,Queen Room,False,False,True,1,2,2025-02-04
SpringHill Suites by Marriott New York Manhattan/Times Square South,459,459,False,8.2,Very good,"7,748",4.0,False,"Hell's Kitchen, New York",,,1 large double bed,Queen Room - Non-Smoking,True,False,True,1,2,2025-02-04
Motto By Hilton New York City Times Square,396,396,False,8.0,Very good,"1,118",3.0,False,"Manhattan, New York",,9.4,1 large double bed,Flex Room with Wall Bed,False,True,False,1,2,2025-02-04
Hilton Garden Inn New York - Times Square Central,383,383,False,7.7,Good,"1,842",3.0,False,"Manhattan, New York",,9.3,1 large double bed,Queen Room with City View,True,False,True,1,2,2025-02-04
Hyatt Grand Central New York,492,492,False,7.3,Good,"2,929",4.0,False,"Midtown East, New York",,,1 large double bed,Queen Room with Tub - Disability Access,False,False,True,1,2,2025-02-04
Hilton Garden Inn New York Times Square North,464,464,False,8.1,Very good,"2,552",3.0,False,"Manhattan, New York",,9.3,1 extra-large double bed,King Room,False,True,False,1,2,2025-02-04
"Club Quarters Hotel Grand Central, New York",394,394,False,8.3,Very good,"4,802",4.0,False,"Midtown East, New York",,9.4,1 double bed,CLUB Room,False,False,True,1,2,2025-02-04
Hilton Garden Inn NYC Financial Center/Manhattan Downtown,360,360,False,8.3,Very good,"5,048",3.0,False,"Manhattan, New York",,,1 extra-large double bed,King Bed with City View,False,True,False,1,2,2025-02-04
NoMo SoHo,703,703,False,7.7,Good,"1,413",4.0,False,"SoHo, New York",,,1 large double bed,Nomo Urban Queen,False,False,True,1,2,2025-02-04
Hampton Inn Manhattan Grand Central,464,464,False,8.0,Very good,"1,083",3.0,False,"Midtown East, New York",,,1 extra-large double bed,King Room - Non-Smoking,True,False,True,1,2,2025-02-04
Mint House at 70 Pine,615,615,False,9.2,Superb,978,4.0,False,"Manhattan, New York",,,1 large double bed,Queen Room,False,False,True,1,2,2025-02-04
"Hotel 50 Bowery, part of JdV by Hyatt",485,485,False,8.5,Very good,961,4.0,False,"Chinatown, New York",,,1 extra-large double bed,King Room,False,False,True,1,2,2025-02-04
Moxy NYC Chelsea,567,567,False,8.3,Very good,"3,098",4.0,False,"Chelsea, New York",,9.3,2 bunk beds,Guest Room with 2 Bunk Beds,False,False,True,1,2,2025-02-04
MOXY NYC Times Square,466,466,False,8.1,Very good,"5,949",4.0,False,"Manhattan, New York",,9.4,1 double bed,Double Room,True,False,True,1,2,2025-02-04
Hyatt Centric Wall Street New York,463,463,False,8.1,Very good,804,4.0,False,"Manhattan, New York",,,2 double beds,Double Room with Two Double Beds and Accessible Shower - Disability Access,False,False,True,1,2,2025-02-04
Sanctuary Hotel New York,553,505,True,8.2,Very good,"1,539",4.0,False,"Manhattan, New York",,9.7,1 double bed,Cozy Queen,True,False,True,1,2,2025-02-04
Four Points by Sheraton Midtown - Times Square,452,452,False,8.1,Very good,"3,153",4.0,False,"Hell's Kitchen, New York",,,1 extra-large double bed,King Room,True,False,True,1,2,2025-02-04
"Dream Midtown, by Hyatt",443,370,True,7.7,Good,"1,398",4.0,False,"Manhattan, New York",,9.3,1 large double bed,Queen Room with Roll In Shower - Accessible,False,False,True,1,2,2025-02-04
Madison LES Hotel,248,248,False,7.3,Good,"1,619",3.0,False,"Lower East Side, New York",,,1 single bed,Room Assigned on Arrival,True,False,True,1,2,2025-02-04
"EVEN Hotel New York - Midtown East, an IHG Hotel",573,573,False,8.1,Very good,"1,312",4.0,False,"Midtown East, New York",,9.3,1 extra-large double bed,Standard King Room,False,False,True,1,2,2025-02-04
Moxy NYC Lower East Side,659,659,False,8.0,Very good,"1,241",4.0,False,"Lower East Side, New York",,,1 extra-large double bed,King Room  - No View,True,False,True,1,2,2025-02-04
Carnegie Hotel,475,475,False,8.6,Fabulous,"2,254",4.0,False,"Manhattan, New York",,9.6,1 large double bed,Superior Queen Room,True,False,True,1,2,2025-02-04
"Holiday Inn New York City - Times Square, an IHG Hotel",336,336,False,7.8,Good,"1,941",3.0,False,"Hell's Kitchen, New York",,,2 double beds,Standard Double Room with Two Double Beds,False,False,True,1,2,2025-02-04
Hilton New York Times Square,605,605,False,7.2,Good,"1,179",4.0,False,"Manhattan, New York",,,1 extra-large double bed,Corner King Room,False,False,True,1,2,2025-02-04
Courtyard by Marriott New York World Trade Center Area,395,395,False,8.2,Very good,"2,240",3.0,False,"Manhattan, New York",,,1 extra-large double bed,King Room,False,False,True,1,2,2025-02-04
"Staypineapple, An Artful Hotel, Midtown New York",324,324,False,8.6,Fabulous,"1,643",4.0,False,"Hell's Kitchen, New York",,,1 extra-large double bed,Celebrity King,False,False,True,1,2,2025-02-04
Henn na Hotel New York,372,372,False,8.6,Fabulous,"3,293",4.0,False,"Manhattan, New York",,9.5,2 double beds,Deluxe Double Room,False,False,True,1,2,2025-02-04
Courtyard New York Manhattan/Times Square,659,659,False,8.1,Very good,"3,036",3.0,False,"Manhattan, New York",,9.6,2 double beds,Double Room with Two Double Beds and Roll-in Shower - Mobility and Hearing Accessible,False,False,True,1,2,2025-02-04
Hyatt Herald Square New York,506,506,False,8.0,Very good,"1,374",4.0,False,"NoMad, New York",,9.3,1 extra-large double bed,King Room,False,False,True,1,2,2025-02-04
Carlton Arms Hotel,482,482,False,7.1,Good,"2,137",2.0,False,"Gramercy, New York",3.1,,1 double bed,Double Room with Shared Bathroom,False,False,True,1,3,2025-02-04
UNTITLED at 3 Freeman Alley,792,722,True,8.4,Very good,566,4.0,False,"Lower East Side, New York",5.2,,1 large double bed,Studio Queen,True,False,True,1,3,2025-02-04
Aura Hotel Times Square Newly Renovated,634,634,False,7.6,Good,450,4.0,False,"Manhattan, New York",1.3,9.3,1 single bed,Standard Full,False,False,True,1,3,2025-02-04
Riu Plaza Manhattan Times Square,1374,1020,True,8.6,Fabulous,"13,255",4.0,False,"Manhattan, New York",1.0,9.6,"2 beds (1 extra-large double, 1 sofa bed)",Deluxe Family King,True,False,True,1,3,2025-02-04
"33 Hotel, New York City, Seaport",1298,1298,False,8.8,Fabulous,671,5.0,False,"Manhattan, New York",6.9,9.3,1 extra-large double bed,Deluxe Front Street King,False,False,True,1,3,2025-02-04
Tempo By Hilton New York Times Square,1136,1136,False,8.5,Very good,851,4.0,False,"Manhattan, New York",1.0,9.5,1 extra-large double bed,King Room with Roll-In Shower and City View,False,False,True,1,3,2025-02-04
"The New Yorker, A Wyndham Hotel",505,505,False,7.7,Good,"15,627",4.0,False,"Hell's Kitchen, New York",2.0,9.4,1 large double bed,Standard Queen Room,False,False,True,1,3,2025-02-04
NH Collection New York Madison Avenue,849,849,False,8.4,Very good,"1,970",4.0,False,"Murray Hill, New York",2.0,9.5,1 large double bed,Superior Room,False,False,True,1,3,2025-02-04
Pod Times Square,459,459,False,8.2,Very good,"23,096",3.0,False,"Hell's Kitchen, New York",1.4,9.4,2 single beds,Bunk Pod,False,False,True,1,3,2025-02-04
SpringHill Suites by Marriott New York Manhattan Chelsea,691,691,False,8.3,Very good,"10,960",4.0,False,"Chelsea, New York",2.5,9.4,,Studio King Room,True,False,True,1,3,2025-02-04
Hotel 57 by LuxUrban,891,651,True,7.0,Good,"5,040",4.0,False,"Midtown East, New York",1.3,,1 large double bed,Queen Room - Non-Smoking,False,False,True,1,3,2025-02-04
Arlo Midtown,636,636,False,8.6,Fabulous,"6,242",4.0,False,"Hell's Kitchen, New York",1.7,,1 extra-large double bed,King Room,False,False,True,1,3,2025-02-04
Residence Inn by Marriott New York Manhattan/Times Square,1229,1229,False,8.1,Very good,"6,944",4.0,False,"Manhattan, New York",1.7,9.6,,King Studio with Sofa Bed,True,False,True,1,3,2025-02-04
Hyatt Centric Times Square New York,1053,1053,False,8.4,Very good,"1,387",4.0,False,"Manhattan, New York",1.2,9.5,2 large double beds,Queen Room with Two Queen Beds,False,False,True,1,3,2025-02-04
Fairfield Inn by Marriott New York Manhattan/Financial District,476,476,False,7.8,Good,"3,624",3.0,False,"Manhattan, New York",7.2,,1 extra-large double bed,King Room,True,False,True,1,3,2025-02-04
Renaissance New York Times Square by Marriott,1049,1002,True,8.4,Very good,"2,171",4.0,False,"Manhattan, New York",1.0,9.6,2 double beds,Room with Two Double Beds - City View,False,False,True,1,3,2025-02-04
Element Times Square West,478,478,False,8.1,Very good,"7,520",4.0,False,"Hell's Kitchen, New York",1.6,,1 extra-large double bed,"Guest Room, 1 King",True,False,True,1,3,2025-02-04
Hotel Edison Times Square,618,618,False,7.7,Good,"13,387",4.0,False,"Manhattan, New York",1.0,9.4,1 large double bed,Signature 1 Queen Bed,True,False,True,1,3,2025-02-04
New York Marriott Marquis,1374,1374,False,8.3,Very good,"3,048",5.0,False,"Manhattan, New York",1.1,9.5,1 extra-large double bed,King Room with Sofa Bed (Upon Request),False,False,True,1,3,2025-02-04
"Holiday Inn Express - Times Square South, an IHG Hotel",615,615,False,8.1,Very good,"2,979",3.0,False,"Manhattan, New York",2.0,9.5,1 extra-large double bed,Standard King Room,True,False,True,1,3,2025-02-04
citizenM New York Times Square,795,717,True,8.7,Fabulous,"3,997",4.0,False,"Manhattan, New York",0.8,9.6,1 extra-large double bed,King Room,False,False,True,1,3,2025-02-04
Doubletree By Hilton New York Times Square West,523,523,False,6.8,Review score,"11,258",4.0,False,"Hell's Kitchen, New York",1.6,,1 extra-large double bed,Standard King Room,False,False,True,1,3,2025-02-04
Sonder Battery Park,1630,1630,False,8.5,Very good,"2,447",3.0,True,"Manhattan, New York",7.5,,,Two-Bedroom Apartment with View,False,False,True,1,3,2025-02-04
Hilton Club The Central at 5th New York,1542,1542,False,9.0,Superb,802,3.0,False,"Midtown East, New York",1.3,9.8,1 extra-large double bed,King Studio Plus,False,True,False,1,3,2025-02-04
"The Time New York, part of JdV by Hyatt",663,554,True,7.6,Good,"1,787",4.0,False,"Manhattan, New York",0.8,9.3,1 large double bed,Queen Room,False,False,True,1,3,2025-02-04
CIVILIAN Hotel,638,607,True,8.6,Fabulous,"4,744",4.0,False,"Hell's Kitchen, New York",0.9,9.6,1 large double bed,Double Room,False,False,True,1,3,2025-02-04
Courtyard New York Downtown Manhattan/Financial District,447,447,False,7.7,Good,"2,170",3.0,False,"Manhattan, New York",7.1,,1 extra-large double bed,"Guest room, 1 King, City view",False,False,True,1,3,2025-02-04
Riu Plaza New York Times Square,1223,911,True,8.5,Very good,"7,241",4.0,False,"Hell's Kitchen, New York",1.0,9.5,"3 beds (2 doubles, 1 sofa bed)",Deluxe Family Double Beds,True,False,True,1,3,2025-02-04
The Washington by LuxUrban,542,542,False,7.7,Good,"9,449",4.0,False,"Manhattan, New York",7.1,9.4,1 single bed,Room Assigned on Arrival,False,False,True,1,3,2025-02-04
The Belvedere Hotel,529,476,True,7.9,Good,"5,913",3.0,False,"Hell's Kitchen, New York",0.9,9.4,1 extra-large double bed,Standard King Room,False,False,True,1,3,2025-02-04
Hotel Hayden New York,536,516,True,7.1,Good,"3,145",4.0,False,"Chelsea, New York",2.5,,1 extra-large double bed,Superior King Room,False,False,True,1,3,2025-02-04
Heritage Hotel New York City,434,434,False,7.4,Good,"3,783",3.0,False,"Flatiron District, New York",2.8,9.4,1 extra-large double bed,King Room - Non-Smoking,False,False,True,1,3,2025-02-04
Hyatt Place New York City - Times Square,653,653,False,7.8,Good,"21,904",4.0,False,"Hell's Kitchen, New York",1.7,,"2 beds (1 extra-large double, 1 sofa bed)",King Room with Sofa Bed and City View,True,False,True,1,3,2025-02-04
Four Points by Sheraton Midtown - Times Square,575,575,False,8.1,Very good,"3,153",4.0,False,"Hell's Kitchen, New York",1.6,,1 extra-large double bed,King Room,False,False,True,1,3,2025-02-04
Hampton Inn by Hilton New York Times Square,776,776,False,7.8,Good,"2,440",3.0,False,"Manhattan, New York",1.0,9.5,1 extra-large double bed,King Room,True,False,True,1,3,2025-02-04
Executive Hotel Le Soleil New York,806,806,False,8.7,Fabulous,"4,541",4.0,False,"Manhattan, New York",2.0,9.5,1 large double bed,Executive Queen Room,False,False,True,1,3,2025-02-04
Hilton Garden Inn West 35th Street,647,647,False,8.2,Very good,"3,059",3.0,False,"Manhattan, New York",2.0,9.5,1 extra-large double bed,King Room,False,False,True,1,3,2025-02-04
Courtyard by Marriott Times Square West,627,627,False,8.4,Very good,"3,103",3.0,False,"Hell's Kitchen, New York",1.8,,1 extra-large double bed,King Room,False,False,True,1,3,2025-02-04
DoubleTree by Hilton Hotel New York City - Chelsea,564,564,False,7.1,Good,"3,615",4.0,False,"Chelsea, New York",2.5,,1 extra-large double bed,King Room - Non-Smoking,False,True,False,1,3,2025-02-04
Hilton Garden Inn New York Times Square North,694,626,True,8.1,Very good,"2,552",3.0,False,"Manhattan, New York",1.3,9.3,1 extra-large double bed,King Room,False,True,False,1,3,2025-02-04
"Holiday Inn Express - Wall Street, an IHG Hotel",575,575,False,7.8,Good,"1,893",3.0,False,"Manhattan, New York",7.3,,1 extra-large double bed,Standard King Room,False,False,True,1,3,2025-02-04
Sheraton New York Times Square Hotel,702,702,False,6.5,Review score,"1,796",4.0,False,"Manhattan, New York",0.6,,1 large double bed,"Traditional, Guest room, 1 Queen",False,False,True,1,3,2025-02-04
Freehand New York,676,594,True,8.0,Very good,"2,236",4.0,False,"Gramercy, New York",3.1,,1 large double bed,Premium Queen,False,False,True,1,3,2025-02-04
Embassy Suites By Hilton New York Manhattan Times Square,708,708,False,7.7,Good,"3,986",4.0,False,"Manhattan, New York",1.9,9.3,1 extra-large double bed,King Room,True,False,True,1,3,2025-02-04
SoHo 54,523,523,False,7.6,Good,"3,965",3.0,False,"SoHo, New York",5.3,,1 extra-large double bed,SoHo King,False,False,True,1,3,2025-02-04
Motto By Hilton New York City Times Square,600,600,False,8.0,Very good,"1,118",3.0,False,"Manhattan, New York",1.0,9.4,1 large double bed,Flex Room with Wall Bed,False,True,False,1,3,2025-02-04
Leon Hotel LES,550,484,True,8.0,Very good,"2,565",3.0,False,"Lower East Side, New York",5.9,,1 large double bed,Superior Queen Room,False,False,True,1,3,2025-02-04
DoubleTree by Hilton New York Times Square South,710,710,False,8.2,Very good,"6,585",4.0,False,"Hell's Kitchen, New York",1.8,,1 extra-large double bed,King Room,False,True,False,1,3,2025-02-04
W New York - Times Square,999,999,False,7.9,Good,"1,369",4.0,False,"Manhattan, New York",1.0,9.3,2 double beds,"Wonderful Guest room, 2 Double, City view",False,False,True,1,3,2025-02-04
