WeekDay,DayDiff,Class,Hotel_Index,Snapshot_Month,Snapshot_Day,Checkin_Month,Checkin_Day
6,6,3,83,9,5,9,11
6,13,3,83,9,5,9,18
1,15,3,83,9,5,9,20
6,20,3,83,9,5,9,25
3,24,3,83,9,5,9,29
5,12,3,84,9,5,9,17
5,26,3,84,9,5,10,1
3,31,3,84,9,5,10,6
4,32,3,84,9,5,10,7
5,33,3,84,9,5,10,8
7,14,3,255,9,5,9,19
6,6,3,85,9,5,9,11
1,15,3,339,9,5,9,20
5,26,3,163,9,5,10,1
5,12,3,140,9,5,9,17
4,25,3,140,9,5,9,30
5,26,3,140,9,5,10,1
6,13,3,141,9,5,9,18
3,24,3,141,9,5,9,29
4,25,3,141,9,5,9,30
6,27,3,141,9,5,10,2
2,30,3,141,9,5,10,5
4,32,3,141,9,5,10,7
5,33,3,141,9,5,10,8
5,12,3,142,9,5,9,17
5,26,3,142,9,5,10,1
6,34,3,142,9,5,10,9
2,23,3,143,9,5,9,28
1,22,3,185,9,5,9,27
2,23,3,185,9,5,9,28
5,5,3,144,9,5,9,10
1,1,3,236,9,5,9,6
2,2,3,236,9,5,9,7
2,9,3,236,9,5,9,14
3,10,3,236,9,5,9,15
2,23,4,104,9,5,9,28
2,16,4,105,9,5,9,21
1,22,4,105,9,5,9,27
2,23,4,105,9,5,9,28
3,24,4,105,9,5,9,29
4,25,4,105,9,5,9,30
5,26,4,105,9,5,10,1
1,29,4,105,9,5,10,4
2,30,4,105,9,5,10,5
4,32,4,105,9,5,10,7
5,33,4,105,9,5,10,8
4,11,4,3,9,5,9,16
1,15,4,3,9,5,9,20
6,34,4,3,9,5,10,9
5,19,4,146,9,5,9,24
5,33,4,5,9,5,10,8
6,34,4,5,9,5,10,9
7,14,4,174,9,5,9,19
5,12,4,7,9,5,9,17
6,6,4,261,9,5,9,11
3,3,4,8,9,5,9,8
5,26,4,9,9,5,10,1
1,29,4,9,9,5,10,4
4,18,4,106,9,5,9,23
4,25,4,106,9,5,9,30
5,5,4,11,9,5,9,10
6,34,4,11,9,5,10,9
7,7,4,12,9,5,9,12
1,8,4,12,9,5,9,13
5,26,4,12,9,5,10,1
2,9,4,86,9,5,9,14
4,25,4,86,9,5,9,30
6,27,4,86,9,5,10,2
4,32,4,86,9,5,10,7
1,1,4,332,9,5,9,6
5,5,4,14,9,5,9,10
6,13,4,16,9,5,9,18
7,14,4,16,9,5,9,19
4,32,4,17,9,5,10,7
5,33,4,17,9,5,10,8
2,9,4,18,9,5,9,14
1,15,4,191,9,5,9,20
6,27,4,191,9,5,10,2
2,2,4,186,9,5,9,7
5,5,4,20,9,5,9,10
2,9,4,20,9,5,9,14
3,10,4,20,9,5,9,15
5,12,4,20,9,5,9,17
2,16,4,20,9,5,9,21
3,17,4,20,9,5,9,22
5,19,4,20,9,5,9,24
2,23,4,20,9,5,9,28
3,24,4,20,9,5,9,29
5,26,4,20,9,5,10,1
2,30,4,20,9,5,10,5
5,33,4,20,9,5,10,8
1,15,4,21,9,5,9,20
2,16,4,21,9,5,9,21
2,9,4,22,9,5,9,14
3,10,4,22,9,5,9,15
4,4,4,24,9,5,9,9
3,17,4,200,9,5,9,22
1,15,4,88,9,5,9,20
2,23,4,27,9,5,9,28
3,24,4,28,9,5,9,29
3,17,4,29,9,5,9,22
5,12,4,32,9,5,9,17
4,18,4,35,9,5,9,23
4,32,4,35,9,5,10,7
4,11,4,114,9,5,9,16
1,15,4,114,9,5,9,20
4,32,4,114,9,5,10,7
5,5,4,38,9,5,9,10
5,12,4,38,9,5,9,17
1,1,4,39,9,5,9,6
3,3,4,39,9,5,9,8
4,4,4,39,9,5,9,9
6,6,4,39,9,5,9,11
1,15,4,39,9,5,9,20
3,24,4,39,9,5,9,29
1,1,4,40,9,5,9,6
6,6,4,40,9,5,9,11
7,14,4,40,9,5,9,19
4,32,4,40,9,5,10,7
5,33,4,40,9,5,10,8
5,33,4,41,9,5,10,8
4,11,4,115,9,5,9,16
6,13,4,115,9,5,9,18
6,34,4,115,9,5,10,9
1,15,4,42,9,5,9,20
5,26,4,42,9,5,10,1
7,14,4,46,9,5,9,19
5,26,4,46,9,5,10,1
6,34,4,46,9,5,10,9
5,12,4,211,9,5,9,17
6,27,4,211,9,5,10,2
5,19,4,49,9,5,9,24
3,24,4,49,9,5,9,29
4,11,4,51,9,5,9,16
6,13,4,52,9,5,9,18
1,15,4,52,9,5,9,20
2,16,4,52,9,5,9,21
6,13,4,120,9,5,9,18
7,14,4,120,9,5,9,19
4,25,4,120,9,5,9,30
5,26,4,120,9,5,10,1
5,26,4,53,9,5,10,1
5,33,4,53,9,5,10,8
3,17,4,233,9,5,9,22
4,4,4,55,9,5,9,9
2,9,4,55,9,5,9,14
5,12,4,55,9,5,9,17
6,13,4,55,9,5,9,18
1,22,4,55,9,5,9,27
4,25,4,55,9,5,9,30
1,29,4,55,9,5,10,4
4,32,4,55,9,5,10,7
5,33,4,55,9,5,10,8
6,27,4,58,9,5,10,2
1,15,4,60,9,5,9,20
7,28,4,60,9,5,10,3
4,11,4,63,9,5,9,16
6,13,4,63,9,5,9,18
7,14,4,63,9,5,9,19
2,23,4,63,9,5,9,28
3,24,4,63,9,5,9,29
4,25,4,63,9,5,9,30
2,30,4,63,9,5,10,5
4,32,4,63,9,5,10,7
5,26,4,128,9,5,10,1
6,27,4,128,9,5,10,2
7,28,4,128,9,5,10,3
1,29,4,128,9,5,10,4
3,24,4,217,9,5,9,29
2,30,4,234,9,5,10,5
2,2,4,67,9,5,9,7
3,10,4,67,9,5,9,15
7,7,4,72,9,5,9,12
4,32,4,72,9,5,10,7
6,13,4,74,9,5,9,18
5,19,4,74,9,5,9,24
1,22,4,74,9,5,9,27
2,23,4,74,9,5,9,28
5,33,4,74,9,5,10,8
1,1,4,75,9,5,9,6
1,15,4,75,9,5,9,20
4,18,4,75,9,5,9,23
4,11,4,76,9,5,9,16
7,14,4,76,9,5,9,19
4,25,4,76,9,5,9,30
7,28,4,76,9,5,10,3
4,32,4,76,9,5,10,7
3,31,4,184,9,5,10,6
6,6,4,77,9,5,9,11
1,8,4,77,9,5,9,13
2,9,4,77,9,5,9,14
3,10,4,77,9,5,9,15
7,14,4,96,9,5,9,19
4,25,4,96,9,5,9,30
5,5,4,81,9,5,9,10
1,1,4,83,9,5,9,6
2,9,4,83,9,5,9,14
4,32,4,83,9,5,10,7
7,28,4,84,9,5,10,3
4,32,4,84,9,5,10,7
5,33,4,84,9,5,10,8
1,22,4,97,9,5,9,27
6,6,4,85,9,5,9,11
4,18,4,85,9,5,9,23
2,16,4,163,9,5,9,21
2,23,4,163,9,5,9,28
4,25,4,140,9,5,9,30
2,9,4,141,9,5,9,14
2,23,4,141,9,5,9,28
4,25,4,141,9,5,9,30
2,30,4,141,9,5,10,5
3,31,4,141,9,5,10,6
4,32,4,141,9,5,10,7
4,10,1,1,9,6,9,16
4,24,1,1,9,6,9,30
4,31,1,1,9,6,10,7
5,32,1,2,9,6,10,8
2,15,1,105,9,6,9,21
3,16,1,105,9,6,9,22
4,17,1,105,9,6,9,23
5,18,1,105,9,6,9,24
4,24,1,105,9,6,9,30
5,25,1,105,9,6,10,1
6,26,1,105,9,6,10,2
7,27,1,105,9,6,10,3
1,28,1,105,9,6,10,4
4,31,1,105,9,6,10,7
5,32,1,105,9,6,10,8
7,34,1,105,9,6,10,10
5,11,1,168,9,6,9,17
1,14,1,3,9,6,9,20
6,33,1,3,9,6,10,9
3,2,1,173,9,6,9,8
5,18,1,146,9,6,9,24
6,19,1,146,9,6,9,25
7,20,1,146,9,6,9,26
2,1,1,4,9,6,9,7
7,27,1,4,9,6,10,3
5,25,1,174,9,6,10,1
1,14,1,6,9,6,9,20
1,21,1,6,9,6,9,27
4,24,1,7,9,6,9,30
6,5,1,8,9,6,9,11
5,25,1,8,9,6,10,1
6,26,1,8,9,6,10,2
6,5,1,9,9,6,9,11
1,7,1,106,9,6,9,13
1,21,1,106,9,6,9,27
1,28,1,106,9,6,10,4
4,31,1,10,9,6,10,7
6,5,1,11,9,6,9,11
7,6,1,11,9,6,9,12
3,16,1,11,9,6,9,22
5,25,1,11,9,6,10,1
4,31,1,11,9,6,10,7
6,33,1,11,9,6,10,9
4,10,1,12,9,6,9,16
6,26,1,12,9,6,10,2
6,33,1,12,9,6,10,9
7,34,1,12,9,6,10,10
6,26,1,86,9,6,10,2
4,31,1,86,9,6,10,7
3,2,1,332,9,6,9,8
2,8,1,14,9,6,9,14
7,13,1,16,9,6,9,19
7,20,1,16,9,6,9,26
7,20,1,191,9,6,9,26
7,6,1,110,9,6,9,12
4,10,1,20,9,6,9,16
4,17,1,20,9,6,9,23
6,19,1,20,9,6,9,25
4,24,1,20,9,6,9,30
4,31,1,20,9,6,10,7
1,14,1,21,9,6,9,20
6,5,1,22,9,6,9,11
5,11,1,22,9,6,9,17
1,21,1,22,9,6,9,27
5,25,1,22,9,6,10,1
5,4,1,24,9,6,9,10
7,6,1,24,9,6,9,12
7,27,1,24,9,6,10,3
6,19,1,200,9,6,9,25
1,14,1,88,9,6,9,20
7,20,1,88,9,6,9,26
1,21,1,27,9,6,9,27
6,19,1,29,9,6,9,25
4,3,1,193,9,6,9,9
4,3,1,32,9,6,9,9
4,10,1,32,9,6,9,16
6,5,1,34,9,6,9,11
6,26,1,34,9,6,10,2
6,33,1,34,9,6,10,9
6,5,1,35,9,6,9,11
5,11,1,113,9,6,9,17
3,23,1,113,9,6,9,29
7,13,1,114,9,6,9,19
1,14,1,114,9,6,9,20
4,31,1,114,9,6,10,7
1,28,1,91,9,6,10,4
2,1,1,39,9,6,9,7
3,2,1,39,9,6,9,8
6,12,1,39,9,6,9,18
1,14,1,39,9,6,9,20
7,27,1,39,9,6,10,3
2,29,1,39,9,6,10,5
2,1,1,40,9,6,9,7
3,2,1,40,9,6,9,8
6,5,1,40,9,6,9,11
1,7,1,40,9,6,9,13
5,11,1,40,9,6,9,17
1,14,1,40,9,6,9,20
3,16,1,40,9,6,9,22
5,4,1,41,9,6,9,10
7,27,1,41,9,6,10,3
5,4,1,115,9,6,9,10
4,24,1,115,9,6,9,30
6,5,1,42,9,6,9,11
2,8,1,42,9,6,9,14
5,11,1,42,9,6,9,17
1,14,1,42,9,6,9,20
2,15,1,42,9,6,9,21
3,16,1,42,9,6,9,22
1,28,1,42,9,6,10,4
7,27,1,103,9,6,10,3
3,2,1,44,9,6,9,8
4,24,1,45,9,6,9,30
3,16,1,340,9,6,9,22
6,26,1,47,9,6,10,2
2,1,1,211,9,6,9,7
1,7,1,211,9,6,9,13
2,8,1,211,9,6,9,14
4,10,1,49,9,6,9,16
7,13,1,49,9,6,9,19
7,27,1,49,9,6,10,3
4,10,1,50,9,6,9,16
2,15,1,50,9,6,9,21
3,16,1,50,9,6,9,22
1,28,1,50,9,6,10,4
6,5,1,51,9,6,9,11
6,12,1,51,9,6,9,18
7,13,1,51,9,6,9,19
5,11,1,52,9,6,9,17
6,12,1,52,9,6,9,18
7,13,1,52,9,6,9,19
2,15,1,52,9,6,9,21
3,16,1,52,9,6,9,22
6,26,1,52,9,6,10,2
2,29,1,52,9,6,10,5
5,32,1,52,9,6,10,8
2,1,1,120,9,6,9,7
6,12,1,120,9,6,9,18
1,21,1,120,9,6,9,27
5,11,1,53,9,6,9,17
4,17,1,53,9,6,9,23
5,25,1,53,9,6,10,1
5,32,1,53,9,6,10,8
1,14,1,54,9,6,9,20
5,4,1,55,9,6,9,10
6,5,1,55,9,6,9,11
7,6,1,55,9,6,9,12
1,7,1,55,9,6,9,13
5,11,1,55,9,6,9,17
6,12,1,55,9,6,9,18
7,13,1,55,9,6,9,19
2,15,1,55,9,6,9,21
6,26,1,55,9,6,10,2
1,28,1,55,9,6,10,4
5,11,1,58,9,6,9,17
4,10,1,60,9,6,9,16
4,31,1,60,9,6,10,7
6,12,1,272,9,6,9,18
5,11,1,63,9,6,9,17
4,24,1,63,9,6,9,30
4,31,1,63,9,6,10,7
1,28,1,128,9,6,10,4
3,23,1,207,9,6,9,29
2,1,1,251,9,6,9,7
1,7,1,67,9,6,9,13
7,13,1,67,9,6,9,19
6,26,1,68,9,6,10,2
6,5,1,71,9,6,9,11
6,12,1,71,9,6,9,18
6,19,1,71,9,6,9,25
6,26,1,71,9,6,10,2
6,33,1,71,9,6,10,9
2,15,1,72,9,6,9,21
1,28,1,72,9,6,10,4
6,5,1,73,9,6,9,11
6,5,1,74,9,6,9,11
7,6,1,74,9,6,9,12
4,10,1,74,9,6,9,16
6,12,1,74,9,6,9,18
2,15,1,74,9,6,9,21
1,21,1,74,9,6,9,27
6,12,1,75,9,6,9,18
4,24,1,75,9,6,9,30
1,28,1,75,9,6,10,4
2,15,1,76,9,6,9,21
4,10,1,77,9,6,9,16
5,11,1,77,9,6,9,17
6,12,1,77,9,6,9,18
5,18,1,77,9,6,9,24
6,26,1,81,9,6,10,2
4,10,1,83,9,6,9,16
2,15,1,83,9,6,9,21
4,31,1,83,9,6,10,7
5,11,1,84,9,6,9,17
7,13,1,84,9,6,9,19
5,25,1,84,9,6,10,1
5,32,1,84,9,6,10,8
2,15,1,97,9,6,9,21
4,17,1,97,9,6,9,23
1,21,1,97,9,6,9,27
1,28,1,255,9,6,10,4
7,34,1,255,9,6,10,10
6,12,1,85,9,6,9,18
2,1,1,220,9,6,9,7
7,20,1,163,9,6,9,26
5,11,1,140,9,6,9,17
7,13,1,140,9,6,9,19
7,27,1,140,9,6,10,3
1,28,1,141,9,6,10,4
5,11,1,142,9,6,9,17
7,27,1,142,9,6,10,3
5,18,1,336,9,6,9,24
1,7,1,320,9,6,9,13
1,14,1,143,9,6,9,20
4,24,1,143,9,6,9,30
4,31,1,144,9,6,10,7
3,2,1,236,9,6,9,8
2,8,1,236,9,6,9,14
7,6,2,104,9,6,9,12
1,7,2,104,9,6,9,13
3,9,2,1,9,6,9,15
4,24,2,1,9,6,9,30
4,31,2,1,9,6,10,7
5,32,2,2,9,6,10,8
2,15,2,105,9,6,9,21
3,16,2,105,9,6,9,22
4,17,2,105,9,6,9,23
3,23,2,105,9,6,9,29
4,24,2,105,9,6,9,30
6,26,2,105,9,6,10,2
7,27,2,105,9,6,10,3
3,30,2,105,9,6,10,6
4,31,2,105,9,6,10,7
5,32,2,105,9,6,10,8
6,33,2,105,9,6,10,9
7,34,2,105,9,6,10,10
1,21,2,328,9,6,9,27
2,22,2,328,9,6,9,28
5,11,2,168,9,6,9,17
1,14,2,3,9,6,9,20
4,31,2,3,9,6,10,7
6,33,2,3,9,6,10,9
2,1,2,173,9,6,9,7
5,18,2,146,9,6,9,24
6,19,2,146,9,6,9,25
7,20,2,146,9,6,9,26
7,27,2,146,9,6,10,3
6,26,2,4,9,6,10,2
5,25,2,147,9,6,10,1
5,32,2,147,9,6,10,8
1,21,2,6,9,6,9,27
3,23,2,6,9,6,9,29
7,34,2,6,9,6,10,10
7,13,2,7,9,6,9,19
4,31,2,7,9,6,10,7
6,5,2,261,9,6,9,11
2,15,2,261,9,6,9,21
5,25,2,8,9,6,10,1
6,12,2,10,9,6,9,18
6,19,2,10,9,6,9,25
7,20,2,10,9,6,9,26
3,30,2,10,9,6,10,6
4,31,2,10,9,6,10,7
6,33,2,10,9,6,10,9
7,34,2,10,9,6,10,10
5,4,2,11,9,6,9,10
6,5,2,11,9,6,9,11
7,6,2,11,9,6,9,12
5,11,2,11,9,6,9,17
5,25,2,11,9,6,10,1
7,27,2,11,9,6,10,3
3,30,2,11,9,6,10,6
4,31,2,11,9,6,10,7
6,33,2,11,9,6,10,9
7,34,2,11,9,6,10,10
5,25,2,12,9,6,10,1
6,26,2,12,9,6,10,2
6,33,2,12,9,6,10,9
7,34,2,12,9,6,10,10
4,24,2,86,9,6,9,30
6,26,2,86,9,6,10,2
5,32,2,86,9,6,10,8
2,1,2,332,9,6,9,7
4,3,2,14,9,6,9,9
6,5,2,14,9,6,9,11
1,7,2,14,9,6,9,13
4,10,2,14,9,6,9,16
5,4,2,16,9,6,9,10
6,12,2,16,9,6,9,18
7,13,2,16,9,6,9,19
6,19,2,16,9,6,9,25
6,19,2,191,9,6,9,25
3,9,2,20,9,6,9,15
4,10,2,20,9,6,9,16
3,16,2,20,9,6,9,22
3,23,2,20,9,6,9,29
4,24,2,20,9,6,9,30
4,31,2,20,9,6,10,7
1,14,2,21,9,6,9,20
5,4,2,22,9,6,9,10
6,5,2,22,9,6,9,11
4,10,2,22,9,6,9,16
5,11,2,22,9,6,9,17
1,21,2,22,9,6,9,27
4,24,2,22,9,6,9,30
5,25,2,22,9,6,10,1
5,4,2,24,9,6,9,10
6,5,2,24,9,6,9,11
6,26,2,24,9,6,10,2
7,27,2,24,9,6,10,3
6,5,2,25,9,6,9,11
7,6,2,25,9,6,9,12
6,19,2,25,9,6,9,25
1,14,2,88,9,6,9,20
4,24,2,88,9,6,9,30
5,18,2,29,9,6,9,24
4,3,2,193,9,6,9,9
3,2,2,32,9,6,9,8
4,3,2,32,9,6,9,9
3,9,2,32,9,6,9,15
3,23,2,33,9,6,9,29
5,4,2,34,9,6,9,10
6,5,2,34,9,6,9,11
2,15,2,34,9,6,9,21
6,19,2,34,9,6,9,25
6,26,2,34,9,6,10,2
3,30,2,34,9,6,10,6
6,33,2,34,9,6,10,9
7,34,2,34,9,6,10,10
6,5,2,35,9,6,9,11
5,11,2,151,9,6,9,17
5,18,2,151,9,6,9,24
5,25,2,151,9,6,10,1
5,11,2,113,9,6,9,17
6,12,2,113,9,6,9,18
3,23,2,113,9,6,9,29
3,9,2,114,9,6,9,15
4,10,2,114,9,6,9,16
7,13,2,114,9,6,9,19
1,14,2,114,9,6,9,20
3,30,2,114,9,6,10,6
5,25,2,91,9,6,10,1
5,4,2,38,9,6,9,10
4,31,2,38,9,6,10,7
2,1,2,39,9,6,9,7
3,2,2,39,9,6,9,8
4,3,2,39,9,6,9,9
4,10,2,39,9,6,9,16
5,11,2,39,9,6,9,17
6,12,2,39,9,6,9,18
1,14,2,39,9,6,9,20
6,19,2,39,9,6,9,25
7,20,2,39,9,6,9,26
4,24,2,39,9,6,9,30
6,26,2,39,9,6,10,2
2,1,2,40,9,6,9,7
3,2,2,40,9,6,9,8
6,5,2,40,9,6,9,11
7,6,2,40,9,6,9,12
4,10,2,40,9,6,9,16
5,11,2,40,9,6,9,17
7,13,2,40,9,6,9,19
7,27,2,40,9,6,10,3
6,33,2,40,9,6,10,9
7,34,2,40,9,6,10,10
7,27,2,41,9,6,10,3
5,4,2,115,9,6,9,10
6,5,2,115,9,6,9,11
7,6,2,115,9,6,9,12
6,12,2,115,9,6,9,18
7,13,2,115,9,6,9,19
4,17,2,115,9,6,9,23
4,24,2,115,9,6,9,30
6,26,2,115,9,6,10,2
4,31,2,115,9,6,10,7
6,33,2,115,9,6,10,9
7,34,2,115,9,6,10,10
6,5,2,42,9,6,9,11
1,14,2,42,9,6,9,20
6,26,2,42,9,6,10,2
7,27,2,103,9,6,10,3
2,1,2,44,9,6,9,7
5,18,2,44,9,6,9,24
1,28,2,44,9,6,10,4
4,24,2,45,9,6,9,30
6,26,2,47,9,6,10,2
2,1,2,211,9,6,9,7
5,18,2,49,9,6,9,24
6,19,2,49,9,6,9,25
6,5,2,50,9,6,9,11
2,15,2,50,9,6,9,21
1,28,2,50,9,6,10,4
5,4,2,51,9,6,9,10
6,12,2,51,9,6,9,18
5,11,2,52,9,6,9,17
6,12,2,52,9,6,9,18
2,15,2,52,9,6,9,21
5,32,2,52,9,6,10,8
5,4,2,120,9,6,9,10
6,12,2,120,9,6,9,18
4,24,2,120,9,6,9,30
4,17,2,53,9,6,9,23
5,25,2,53,9,6,10,1
5,32,2,53,9,6,10,8
1,14,2,54,9,6,9,20
5,4,2,55,9,6,9,10
6,5,2,55,9,6,9,11
5,11,2,55,9,6,9,17
6,12,2,55,9,6,9,18
7,13,2,55,9,6,9,19
1,14,2,55,9,6,9,20
4,24,2,55,9,6,9,30
6,26,2,55,9,6,10,2
7,27,2,55,9,6,10,3
1,28,2,55,9,6,10,4
5,25,2,57,9,6,10,1
4,10,2,60,9,6,9,16
3,30,2,60,9,6,10,6
5,11,2,272,9,6,9,17
6,12,2,272,9,6,9,18
6,19,2,62,9,6,9,25
4,31,2,63,9,6,10,7
1,28,2,128,9,6,10,4
3,23,2,207,9,6,9,29
2,1,2,251,9,6,9,7
1,21,2,65,9,6,9,27
5,4,2,93,9,6,9,10
1,7,2,67,9,6,9,13
3,9,2,67,9,6,9,15
4,10,2,67,9,6,9,16
5,11,2,67,9,6,9,17
6,12,2,67,9,6,9,18
1,7,2,95,9,6,9,13
5,4,2,68,9,6,9,10
6,26,2,68,9,6,10,2
5,11,2,69,9,6,9,17
6,12,2,69,9,6,9,18
5,4,2,71,9,6,9,10
6,5,2,71,9,6,9,11
5,11,2,71,9,6,9,17
6,12,2,71,9,6,9,18
5,18,2,71,9,6,9,24
6,19,2,71,9,6,9,25
5,25,2,71,9,6,10,1
6,26,2,71,9,6,10,2
5,32,2,71,9,6,10,8
6,33,2,71,9,6,10,9
2,15,2,72,9,6,9,21
1,28,2,72,9,6,10,4
5,4,2,73,9,6,9,10
6,5,2,73,9,6,9,11
6,5,2,74,9,6,9,11
7,6,2,74,9,6,9,12
3,9,2,74,9,6,9,15
6,12,2,74,9,6,9,18
7,13,2,74,9,6,9,19
2,15,2,74,9,6,9,21
5,18,2,74,9,6,9,24
6,19,2,74,9,6,9,25
1,28,2,74,9,6,10,4
4,31,2,74,9,6,10,7
6,33,2,74,9,6,10,9
1,28,2,75,9,6,10,4
7,13,2,76,9,6,9,19
2,15,2,76,9,6,9,21
5,25,2,76,9,6,10,1
1,28,2,76,9,6,10,4
3,9,2,77,9,6,9,15
4,10,2,77,9,6,9,16
5,11,2,77,9,6,9,17
5,18,2,77,9,6,9,24
5,32,2,96,9,6,10,8
6,19,2,81,9,6,9,25
3,30,2,206,9,6,10,6
6,5,2,83,9,6,9,11
3,9,2,83,9,6,9,15
4,10,2,83,9,6,9,16
2,15,2,83,9,6,9,21
7,20,2,83,9,6,9,26
3,23,2,83,9,6,9,29
3,30,2,83,9,6,10,6
6,26,2,267,9,6,10,2
5,11,2,84,9,6,9,17
6,12,2,84,9,6,9,18
6,26,2,84,9,6,10,2
7,27,2,255,9,6,10,3
1,28,2,255,9,6,10,4
4,3,2,85,9,6,9,9
6,12,2,85,9,6,9,18
6,12,2,339,9,6,9,18
6,5,2,140,9,6,9,11
6,12,2,140,9,6,9,18
4,24,2,140,9,6,9,30
4,31,2,140,9,6,10,7
5,11,2,142,9,6,9,17
6,26,2,142,9,6,10,2
4,17,2,336,9,6,9,23
1,7,2,320,9,6,9,13
1,21,2,185,9,6,9,27
2,22,2,185,9,6,9,28
3,23,2,185,9,6,9,29
2,1,2,236,9,6,9,7
1,7,2,236,9,6,9,13
2,8,2,236,9,6,9,14
3,9,2,236,9,6,9,15
4,10,2,236,9,6,9,16
7,6,3,104,9,6,9,12
2,22,3,104,9,6,9,28
2,8,3,1,9,6,9,14
4,24,3,1,9,6,9,30
4,31,3,1,9,6,10,7
2,15,3,105,9,6,9,21
3,16,3,105,9,6,9,22
3,23,3,105,9,6,9,29
4,24,3,105,9,6,9,30
5,25,3,105,9,6,10,1
6,26,3,105,9,6,10,2
2,29,3,105,9,6,10,5
3,30,3,105,9,6,10,6
4,31,3,105,9,6,10,7
5,32,3,105,9,6,10,8
6,33,3,105,9,6,10,9
5,18,3,328,9,6,9,24
6,19,3,328,9,6,9,25
7,13,3,3,9,6,9,19
6,33,3,3,9,6,10,9
5,18,3,146,9,6,9,24
6,19,3,146,9,6,9,25
7,13,3,5,9,6,9,19
6,33,3,5,9,6,10,9
2,22,3,6,9,6,9,28
5,11,3,7,9,6,9,17
6,12,3,7,9,6,9,18
2,22,3,7,9,6,9,28
4,31,3,7,9,6,10,7
6,5,3,261,9,6,9,11
2,15,3,261,9,6,9,21
5,11,3,8,9,6,9,17
4,10,3,9,9,6,9,16
6,12,3,10,9,6,9,18
6,19,3,10,9,6,9,25
3,30,3,10,9,6,10,6
4,31,3,10,9,6,10,7
6,33,3,10,9,6,10,9
5,4,3,11,9,6,9,10
6,5,3,11,9,6,9,11
7,27,3,11,9,6,10,3
3,30,3,11,9,6,10,6
4,31,3,11,9,6,10,7
6,33,3,11,9,6,10,9
5,25,3,12,9,6,10,1
6,26,3,12,9,6,10,2
5,32,3,12,9,6,10,8
4,24,3,86,9,6,9,30
6,26,3,86,9,6,10,2
7,27,3,86,9,6,10,3
4,31,3,86,9,6,10,7
2,1,3,332,9,6,9,7
3,2,3,14,9,6,9,8
5,4,3,14,9,6,9,10
6,5,3,14,9,6,9,11
2,1,3,175,9,6,9,7
6,12,3,16,9,6,9,18
7,13,3,16,9,6,9,19
5,18,3,16,9,6,9,24
5,25,3,17,9,6,10,1
1,14,3,191,9,6,9,20
6,26,3,191,9,6,10,2
7,27,3,191,9,6,10,3
6,5,3,110,9,6,9,11
5,4,3,20,9,6,9,10
2,8,3,20,9,6,9,14
3,9,3,20,9,6,9,15
4,10,3,20,9,6,9,16
5,11,3,20,9,6,9,17
2,15,3,20,9,6,9,21
3,16,3,20,9,6,9,22
5,18,3,20,9,6,9,24
2,22,3,20,9,6,9,28
3,23,3,20,9,6,9,29
4,24,3,20,9,6,9,30
5,25,3,20,9,6,10,1
1,14,3,21,9,6,9,20
5,4,3,22,9,6,9,10
6,5,3,22,9,6,9,11
3,9,3,22,9,6,9,15
4,10,3,22,9,6,9,16
3,23,3,22,9,6,9,29
4,24,3,22,9,6,9,30
5,4,3,24,9,6,9,10
7,6,3,25,9,6,9,12
1,14,3,88,9,6,9,20
1,14,3,28,9,6,9,20
4,24,3,28,9,6,9,30
4,10,3,29,9,6,9,16
4,17,3,29,9,6,9,23
4,3,3,193,9,6,9,9
2,1,3,32,9,6,9,7
4,3,3,32,9,6,9,9
2,8,3,32,9,6,9,14
5,11,3,32,9,6,9,17
3,23,3,33,9,6,9,29
5,18,3,34,9,6,9,24
6,26,3,34,9,6,10,2
2,29,3,34,9,6,10,5
6,33,3,34,9,6,10,9
7,34,3,34,9,6,10,10
4,17,3,35,9,6,9,23
4,31,3,35,9,6,10,7
4,10,3,151,9,6,9,16
4,24,3,151,9,6,9,30
5,4,3,113,9,6,9,10
5,11,3,113,9,6,9,17
5,32,3,113,9,6,10,8
6,5,3,114,9,6,9,11
2,8,3,114,9,6,9,14
3,9,3,114,9,6,9,15
4,10,3,114,9,6,9,16
1,14,3,114,9,6,9,20
1,7,3,91,9,6,9,13
5,11,3,91,9,6,9,17
4,10,3,169,9,6,9,16
5,4,3,38,9,6,9,10
4,31,3,38,9,6,10,7
2,1,3,39,9,6,9,7
3,2,3,39,9,6,9,8
4,3,3,39,9,6,9,9
6,5,3,39,9,6,9,11
7,6,3,39,9,6,9,12
3,23,3,39,9,6,9,29
4,24,3,39,9,6,9,30
2,1,3,40,9,6,9,7
6,5,3,40,9,6,9,11
7,6,3,40,9,6,9,12
4,10,3,40,9,6,9,16
5,11,3,40,9,6,9,17
5,32,3,40,9,6,10,8
6,33,3,40,9,6,10,9
7,6,3,41,9,6,9,12
5,18,3,41,9,6,9,24
5,32,3,41,9,6,10,8
6,33,3,41,9,6,10,9
5,4,3,115,9,6,9,10
6,5,3,115,9,6,9,11
2,8,3,115,9,6,9,14
4,10,3,115,9,6,9,16
6,12,3,115,9,6,9,18
7,13,3,115,9,6,9,19
3,16,3,115,9,6,9,22
7,20,3,115,9,6,9,26
4,24,3,115,9,6,9,30
3,30,3,115,9,6,10,6
4,31,3,115,9,6,10,7
6,33,3,115,9,6,10,9
7,34,3,115,9,6,10,10
1,14,3,42,9,6,9,20
6,26,3,42,9,6,10,2
7,27,3,103,9,6,10,3
